trial,selected_by,error,use_standard_sl_tp,stop_loss_parameter_binance,take_profit_parameter_binance,activation_threshold,trailing_distance,adjustment_step,third_level_trailing_distance,enable_breakeven,enable_trailing_take_profit,filtering_active,beobachten_active,seite,min_price_change_pct_min,min_price_change_pct_max,price_change_lookback_minutes,symbol_observation_hours,close_position,allow_short,allow_long,filter_previous_day,previous_day_direction,require_timeframe_alignment,ema_fast_parameter,ema_slow_parameter,ema_baseline_parameter,back_trend_periode,min_trend_strength_parameter,min_trend_duration_parameter,rsi_period,rsi_buy,rsi_sell,rsi_exit_overbought,rsi_exit_oversold,volume_sma,volume_multiplier,volume_entry_multiplier,min_volume,use_momentum_check,momentum_lookback,momentum,use_bb,bb_period,bb_deviation,use_macd,macd_fast_period,macd_slow_period,macd_signal_period,use_adx,adx_period,adx_threshold,use_vwap,use_advanced_vwap,advanced_vwap_std_threshold,use_obv,obv_period,use_chaikin_money_flow,cmf_period,cmf_threshold,interval_int_2,interval_int_3,symbol,total_trades,win_rate,total_profit,max_drawdown,profit_factor,avg_profit,total_commission,avg_slippage,total_slippage,stop_loss_hits,take_profit_hits,signal_exits,trailing_stop_hits,observation_timeout_exits,backtest_end_exits,stop_loss_percent,take_profit_percent,signal_exits_percent,trailing_stop_percent,observation_timeout_percent,backtest_end_percent,advanced_vwap_periods,take_profit_levels,take_profit_size_percentages
FARTCOINUSDT
243,ML-Guided,,False,0.99,1.0,0.52,0.26,0.7,1.0,True,False,False,False,long,1.35,29.59,551,10,True,True,True,False,bearish,False,12,43,158,6,1.63,9,25,82,21,98,3,33,1.77,2.98,0.1123,True,26,0.7152,False,21,2.5,False,20,58,13,True,19,25.9,False,False,0.89,False,11,False,1,0.0,5m,5m,,86.0,0.3372093023255814,74.8365475723691,16.883079024083077,2.5004134918261967,0.8701924136321988,19.37004522286759,0.7499999999999866,0.0,77.0,0.0,0.0,20.0,0.0,0.0,79.38144329896907,0.0,0.0,20.61855670103093,0.0,0.0,"[27, 106, 210]",[3.1],[100.0]
618,ML-Guided,,False,0.99,1.0,0.36,0.66,1.01,1.0,True,False,False,False,short,2.75,23.51,692,3,True,True,True,False,bearish,False,8,123,184,4,3.46,9,10,71,23,97,15,59,1.48,0.4,0.4509,True,27,0.6879,False,21,2.5,True,25,29,9,True,30,27.4,False,False,0.89,False,11,True,32,-0.24,5m,5m,,129.0,0.4806201550387597,73.4805216344507,15.881042112406426,1.711030990597773,0.5696164467786876,28.89295058122324,0.7500000000000021,0.0,125.0,1.0,0.0,68.0,0.0,0.0,64.43298969072166,0.5154639175257731,0.0,35.051546391752574,0.0,0.0,"[28, 77, 173]",[3.0],[100.0]
434,ML-Guided,,False,0.99,1.0,0.12,1.56,0.98,0.98,True,True,False,False,long,0.99,31.47,632,3,True,True,True,False,bullish,False,7,84,153,3,4.61,10,16,55,29,84,20,10,1.99,0.74,0.3564,False,36,0.6438,True,11,1.73,False,20,58,13,True,35,32.2,False,False,0.89,False,11,False,1,0.0,5m,5m,,63.0,0.7936507936507936,66.16529603778356,17.141118713719848,2.9266844216790657,1.0502427942505328,8.542598382461021,0.4761904761904684,0.0,27.0,32.0,0.0,21.0,0.0,0.0,33.75,40.0,0.0,26.25,0.0,0.0,"[38, 120, 296]","[1.6, 3.6, 3.6]","[33.33, 33.33, 33.33]"
228,ML-Guided,,False,0.99,1.0,0.28,4.06,0.18,5.0,False,True,False,False,short,1.02,31.13,526,4,True,True,True,False,bearish,False,10,59,171,18,0.57,5,24,57,21,76,5,10,1.09,1.93,0.2267,False,36,0.6438,False,21,2.5,True,16,53,19,True,31,31.0,True,False,0.89,False,11,True,5,-0.06,5m,5m,,63.0,0.9047619047619048,54.63131774983926,33.705730229698986,3.260958761291299,0.8671637738069724,5.128954254300407,0.5476190476190476,0.0,4.0,56.0,1.0,2.0,0.0,0.0,6.349206349206349,88.88888888888889,1.5873015873015872,3.1746031746031744,0.0,0.0,"[32, 90, 171]","[0.6, 1.9, 3.1]","[33.33, 33.33, 33.33]"
672,ML-Guided,,False,0.99,1.0,0.2,0.48,0.36,1.0,True,False,False,False,both,4.69,25.06,688,1,True,True,True,False,bearish,False,25,40,165,9,0.95,9,13,76,38,87,8,57,2.6,0.47,0.9658,False,36,0.6438,True,44,3.91,True,14,53,11,True,23,18.0,False,False,0.89,False,11,False,1,0.0,5m,5m,,53.0,0.3962264150943396,52.95005979037304,14.921296014236772,2.377205697362167,0.999057731893831,11.962449532872988,0.7499999999999769,0.0,51.0,0.0,0.0,27.0,0.0,0.0,65.38461538461539,0.0,0.0,34.61538461538461,0.0,0.0,"[44, 148, 222]",[5.0],[100.0]
182,ML-Guided,,False,0.99,1.0,0.55,3.79,0.57,1.0,True,False,False,False,long,4.98,45.36,239,2,False,True,True,False,bearish,False,9,56,209,16,0.23,9,30,80,45,88,30,36,4.71,2.73,0.281,False,36,0.6438,False,21,2.5,False,20,58,13,True,32,16.2,True,False,0.89,False,11,False,1,0.0,5m,5m,,34.0,0.6764705882352942,39.91416837709844,55.73445814692587,1.7638724750592387,1.1739461287381894,4.753117832267799,0.5955882352941015,0.0,11.0,21.0,2.0,8.0,0.0,0.0,26.1904761904762,50.0,4.761904761904762,19.047619047619047,0.0,0.0,"[11, 134, 152]","[2.7, 4.9]","[50.0, 50.0]"
515,ML-Guided,,False,0.99,1.0,0.1,5.85,0.12,1.0,True,False,False,False,short,1.87,13.2,222,8,False,True,True,False,bearish,False,21,129,232,12,3.8,7,26,74,20,90,4,18,3.55,0.45,0.115,True,35,0.4653,True,15,3.82,True,25,42,20,True,27,26.3,False,False,0.89,True,14,True,13,-0.12,5m,5m,,17.0,0.7647058823529411,29.09181236504204,37.83883654787966,1.6823429925077686,1.7112830802965906,3.810264823079543,0.7499999999999964,0.0,4.0,13.0,0.0,4.0,0.0,0.0,19.047619047619047,61.90476190476191,0.0,19.047619047619047,0.0,0.0,"[13, 54, 177]",[2.3],[100.0]
628,ML-Guided,,False,0.99,1.0,0.78,5.86,0.53,1.0,True,False,False,False,long,2.91,20.03,710,11,True,True,True,False,bearish,False,22,54,150,5,4.62,10,5,56,39,91,3,10,0.87,0.81,0.2859,False,36,0.6438,True,32,2.73,False,20,58,13,True,20,28.0,True,False,0.89,True,18,True,36,0.26,5m,5m,,4.0,1.0,29.01578522663711,0.0,1000.0,7.253946306659277,0.8923721208063493,0.7499999999999916,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,50.0,50.0,0.0,0.0,0.0,"[26, 74, 188]",[4.7],[100.0]
148,ML-Guided,,False,0.99,1.0,0.12,5.09,1.35,1.0,True,False,False,False,long,1.0,48.2,91,12,True,True,True,False,bearish,False,27,81,193,4,1.48,4,6,81,34,93,5,32,2.38,1.96,0.813,True,11,0.6675,True,34,3.24,True,22,29,16,True,23,22.6,False,True,1.98,False,11,True,16,0.05,5m,5m,,106.0,0.7547169811320755,28.808412327404508,81.29284566557423,1.1833598019372853,0.271777474786835,14.236964577008113,0.7004716981131837,0.0,21.0,63.0,22.0,14.0,0.0,0.0,17.5,52.5,18.33333333333333,11.666666666666666,0.0,0.0,"[15, 130, 243]","[0.5, 3.9]","[50.0, 50.0]"
710,ML-Guided,,False,0.99,1.0,0.9,1.23,1.03,1.0,False,False,False,False,short,1.56,20.89,283,6,False,True,True,False,bearish,False,5,133,162,11,3.61,4,6,83,37,98,11,50,3.45,2.74,0.6988,False,36,0.6438,True,24,1.52,True,25,60,18,False,14,27.5,False,True,1.98,False,11,False,1,0.0,5m,5m,,21.0,0.5714285714285714,26.85144559131157,22.47898819966268,1.8476181548916009,1.278640266252932,4.731769450768431,0.749999999999979,0.0,16.0,0.0,1.0,4.0,0.0,0.0,76.19047619047619,0.0,4.761904761904762,19.047619047619047,0.0,0.0,"[45, 145, 283]","[2.4, 3.4]","[50.0, 50.0]"
16,Random (Waiting for Data: 4/10),,False,0.99,1.0,0.26,1.25,0.59,4.68,True,True,False,False,short,3.26,7.72,294,6,True,True,True,False,bullish,False,15,108,241,18,2.95,7,16,76,18,80,4,60,0.95,2.69,0.5782,True,25,0.8112,True,13,1.76,False,20,58,13,True,8,20.6,False,True,1.12,False,11,False,1,0.0,5m,5m,,46.0,0.6521739130434783,25.419337109867453,34.04929651618696,1.5547036622345574,0.5525942849971185,8.326491991063074,0.6195652173912863,0.0,30.0,12.0,0.0,13.0,0.0,0.0,54.54545454545454,21.818181818181817,0.0,23.63636363636364,0.0,0.0,"[29, 134, 197]","[1.8, 2.2, 2.6]","[33.33, 33.33, 33.33]"
438,ML-Guided,,False,0.99,1.0,0.98,5.84,0.52,1.42,False,True,False,False,long,4.04,12.08,50,5,True,True,True,False,bearish,False,7,72,65,17,2.81,9,26,83,42,98,22,57,2.56,1.07,0.1325,True,30,0.8407,False,21,2.5,False,20,58,13,True,21,34.5,False,True,0.43,False,11,True,8,-0.27,5m,5m,,61.0,0.7704918032786885,24.897425378414567,57.56181312446792,1.2071611089173309,0.4081545144002388,6.321766475820781,0.540983606557359,0.0,5.0,47.0,9.0,5.0,0.0,0.0,7.575757575757576,71.21212121212122,13.636363636363637,7.575757575757576,0.0,0.0,"[23, 79, 175]","[3.0, 4.3, 4.7]","[33.33, 33.33, 33.33]"
662,ML-Guided,,False,0.99,1.0,0.41,1.09,1.43,1.0,False,False,False,False,long,3.43,15.84,393,3,True,True,True,False,bullish,False,22,80,68,14,4.21,3,9,77,44,83,16,59,1.7,0.42,0.9698,True,9,0.1926,True,24,3.54,True,21,41,13,True,35,36.5,True,True,0.97,False,11,False,1,0.0,5m,5m,,20.0,0.4,23.30037717122981,60.76514881365503,1.7976632885656465,1.1650188585614905,4.526021879572861,0.7499999999999716,0.0,17.0,0.0,3.0,6.0,0.0,0.0,65.38461538461539,0.0,11.538461538461538,23.07692307692308,0.0,0.0,"[14, 110, 210]","[3.2, 4.4]","[50.0, 50.0]"
567,ML-Guided,,False,0.99,1.0,0.12,0.33,0.1,1.34,True,True,False,False,both,1.54,47.51,79,5,True,True,True,False,bearish,False,8,106,204,3,1.68,7,27,78,40,91,5,42,4.97,1.96,0.8215,False,36,0.6438,True,47,2.28,False,20,58,13,False,14,27.5,False,False,0.89,False,11,False,1,0.0,5m,5m,,18.0,0.7222222222222222,22.273930414993373,7.748559618989072,5.244904682417621,1.237440578610743,4.0576410128574665,0.7499999999999882,0.0,4.0,0.0,0.0,1.0,0.0,0.0,80.0,0.0,0.0,20.0,0.0,0.0,"[27, 120, 223]","[0.9, 1.3, 4.6]","[33.33, 33.33, 33.33]"
367,ML-Guided,,False,0.99,1.0,0.69,0.21,0.32,1.0,False,False,False,False,short,3.18,8.81,692,11,True,True,True,False,bullish,False,11,109,172,15,0.27,8,25,81,15,92,7,25,1.84,1.27,0.0358,True,18,0.8436,True,19,3.51,True,11,28,10,True,27,26.1,True,True,0.37,True,29,True,36,0.05,5m,5m,,89.0,0.2022471910112358,22.10792746417736,28.73624811407237,1.4140609842899277,0.2484036793727793,20.104070399038445,0.7499999999999738,0.0,89.0,0.0,0.0,16.0,0.0,0.0,84.76190476190476,0.0,0.0,15.23809523809524,0.0,0.0,"[26, 127, 214]",[3.6],[100.0]
232,ML-Guided,,False,0.99,1.0,0.6,1.85,0.68,0.52,True,True,False,False,both,3.12,31.16,592,3,False,True,True,False,bullish,False,13,98,221,14,4.53,8,18,68,33,86,14,60,3.17,2.79,0.4241,True,32,0.9885,True,16,3.54,True,22,50,20,False,14,27.5,True,False,0.89,False,11,True,21,0.22,5m,5m,,17.0,0.7647058823529411,20.244104921645818,17.773015698061066,2.482802112164474,1.1908297012732834,2.920004054082415,0.617647058823521,0.0,11.0,4.0,0.0,6.0,0.0,0.0,52.38095238095239,19.047619047619047,0.0,28.57142857142857,0.0,0.0,"[28, 136, 171]","[1.7, 4.2, 4.3]","[33.33, 33.33, 33.33]"
472,ML-Guided,,False,0.99,1.0,0.31,5.66,1.07,1.0,False,False,False,False,long,3.62,40.24,411,10,False,True,True,False,bearish,False,5,133,73,8,4.53,4,8,85,23,93,14,40,4.92,0.43,0.2811,True,26,0.8674,False,21,2.5,True,9,43,10,False,14,27.5,False,False,0.89,True,22,True,31,-0.02,5m,5m,,13.0,0.8461538461538461,17.57612542450709,36.71351391883642,1.7116099885280296,1.352009648039007,2.023062159412764,0.6923076923076743,0.0,0.0,8.0,5.0,0.0,0.0,0.0,0.0,61.53846153846154,38.46153846153847,0.0,0.0,0.0,"[19, 104, 251]","[2.4, 3.9]","[50.0, 50.0]"
99,ML-Guided,,False,0.99,1.0,0.22,3.46,0.51,1.0,True,False,False,False,long,3.32,37.6,631,10,True,True,True,False,bullish,False,18,84,233,7,2.08,5,29,62,37,79,29,11,3.92,1.2,0.8223,True,24,0.2786,True,10,3.55,False,20,58,13,False,14,27.5,True,False,0.89,False,11,True,21,0.24,5m,5m,,7.0,0.7142857142857143,17.448402750737298,17.255637780677656,2.260080558595112,2.4926289643910424,1.5617204445621151,0.7500000000000019,0.0,2.0,5.0,0.0,1.0,0.0,0.0,25.0,62.5,0.0,12.5,0.0,0.0,"[10, 103, 294]",[2.6],[100.0]
302,ML-Guided,,False,0.99,1.0,0.26,0.38,0.98,1.63,True,True,False,False,short,4.27,31.5,280,5,True,True,True,False,bearish,False,12,149,124,4,0.47,4,29,73,26,90,21,31,2.68,2.99,0.2059,False,36,0.6438,True,34,2.18,False,20,58,13,False,14,27.5,True,False,0.89,False,11,False,1,0.0,5m,5m,,70.0,0.5285714285714286,17.236725801825735,17.468214365177612,1.4645308740246803,0.2462389400260819,15.746765369762294,0.7499999999999897,0.0,21.0,0.0,0.0,4.0,0.0,0.0,84.0,0.0,0.0,16.0,0.0,0.0,"[22, 143, 227]","[0.7, 2.7, 4.6]","[33.33, 33.33, 33.33]"
31,ML-Guided,,False,0.99,1.0,0.94,0.2,0.17,1.0,False,False,False,False,long,1.22,21.23,50,4,False,True,True,False,bullish,False,12,120,107,16,2.03,10,6,71,34,81,19,12,3.41,1.12,0.7959,True,24,0.403,False,21,2.5,True,19,43,12,True,21,31.0,False,False,0.89,False,11,False,1,0.0,5m,5m,,8.0,0.5,16.716172216230454,2.6401668723115965,8.091208594429194,2.089521527028807,1.7928366312113957,0.7499999999999902,0.0,5.0,0.0,1.0,2.0,0.0,0.0,62.5,0.0,12.5,25.0,0.0,0.0,"[27, 141, 256]","[3.0, 3.3]","[50.0, 50.0]"
144,ML-Guided,,False,0.99,1.0,0.3,5.8,1.1,1.0,False,False,False,False,short,1.37,46.09,91,10,True,True,True,False,bearish,False,10,64,205,20,2.21,7,19,67,31,82,25,38,4.78,2.95,0.8369,True,39,0.8192,True,14,3.94,False,20,58,13,True,40,16.6,True,True,1.47,True,24,False,1,0.0,5m,5m,,2.0,1.0,16.691613391514267,0.0,1000.0,8.345806695757133,0.4556973648403595,0.7499999999999826,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,50.0,50.0,0.0,0.0,0.0,"[43, 97, 175]",[0.9],[100.0]
25,Random (Waiting for Data: 8/10),,False,0.99,1.0,0.83,3.85,0.85,4.75,False,True,False,False,long,3.72,12.81,703,1,False,True,True,False,bullish,False,30,96,161,19,2.91,10,7,73,16,81,5,28,4.2,2.91,0.6809,True,19,0.2393,False,21,2.5,False,20,58,13,False,14,27.5,True,False,0.89,False,11,True,25,-0.28,5m,5m,,13.0,0.8461538461538461,16.557596230339243,0.9826780863139992,24.692245720150108,1.2736612484876342,1.113672928878352,0.5192307692307643,0.0,3.0,9.0,0.0,2.0,0.0,0.0,21.428571428571427,64.28571428571429,0.0,14.285714285714285,0.0,0.0,"[44, 147, 157]","[1.5, 1.6, 4.9]","[33.33, 33.33, 33.33]"
134,ML-Guided,,False,0.99,1.0,1.0,1.82,0.17,5.21,False,True,False,False,both,1.07,45.94,60,9,False,True,True,False,bullish,False,4,147,241,10,3.49,9,8,58,28,77,23,30,2.54,1.29,0.7248,True,35,0.8901,False,21,2.5,True,24,42,19,False,14,27.5,False,False,0.89,False,11,False,1,0.0,5m,5m,,81.0,0.5555555555555556,16.37621189754039,63.92652332369087,1.1248587076454009,0.20217545552519,13.949395820185469,0.620370370370362,0.0,52.0,23.0,5.0,27.0,0.0,0.0,48.598130841121495,21.49532710280374,4.672897196261682,25.233644859813083,0.0,0.0,"[26, 129, 269]","[2.7, 4.9, 4.9]","[33.33, 33.33, 33.33]"
415,ML-Guided,,False,0.99,1.0,0.12,0.28,0.08,1.0,False,False,False,False,both,4.09,40.43,628,1,False,True,True,False,bullish,False,23,79,96,7,1.39,7,18,72,21,93,5,12,1.69,0.64,0.0232,True,32,0.1523,True,41,3.34,True,15,47,5,False,14,27.5,False,True,0.76,False,11,True,34,-0.26,5m,5m,,3.0,0.6666666666666666,15.478872787901247,2.7975671164674525,17.689548400496474,5.159624262633749,0.6753173355555554,0.7499999999999831,0.0,2.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,"[25, 79, 294]","[3.4, 4.2]","[50.0, 50.0]"
36,ML-Guided,,False,0.99,1.0,0.11,1.79,1.4,5.22,True,True,False,False,both,1.42,39.14,597,2,True,True,True,False,bearish,False,16,70,194,14,3.34,10,29,70,15,93,10,51,0.89,1.37,0.6109,True,31,0.2168,False,21,2.5,False,20,58,13,True,32,35.1,True,False,0.89,False,11,True,23,0.22,5m,5m,,148.0,0.7162162162162162,15.394651325666338,56.94621422052365,1.1449807107041032,0.1040179143626103,17.549032088688108,0.5574324324324206,0.0,68.0,73.0,0.0,48.0,0.0,0.0,35.978835978835974,38.62433862433862,0.0,25.396825396825395,0.0,0.0,"[42, 132, 151]","[0.7, 2.4, 5.0]","[33.33, 33.33, 33.33]"
59,ML-Guided,,False,0.99,1.0,0.51,4.96,0.9,4.77,True,True,False,False,long,4.8,48.81,404,1,False,True,True,False,bullish,False,22,130,196,15,3.44,8,16,70,18,84,7,11,4.81,2.91,0.0048,True,21,0.1347,False,21,2.5,True,21,28,17,True,36,17.0,False,False,0.89,True,8,True,15,-0.18,5m,5m,,5.0,1.0,14.18937208279127,0.0,1000.0,2.837874416558254,0.4420658529289258,0.7500000000000158,0.0,1.0,4.0,0.0,0.0,0.0,0.0,20.0,80.0,0.0,0.0,0.0,0.0,"[36, 98, 238]","[1.2, 3.5, 4.2]","[33.33, 33.33, 33.33]"
564,ML-Guided,,False,0.99,1.0,0.42,2.45,0.25,3.58,False,True,False,False,both,4.96,33.38,538,3,False,True,True,False,bullish,False,7,42,135,13,4.24,9,19,80,42,88,3,36,5.0,2.97,0.9715,True,7,0.2562,True,32,2.4,True,22,44,18,False,14,27.5,False,False,0.89,False,11,False,1,0.0,5m,5m,,4.0,1.0,13.058147919310295,0.0,1000.0,3.264536979827574,0.4574320109686255,0.3749999999999877,0.0,1.0,3.0,0.0,0.0,0.0,0.0,25.0,75.0,0.0,0.0,0.0,0.0,"[10, 59, 228]","[2.8, 3.6, 4.7]","[33.33, 33.33, 33.33]"
299,ML-Guided,,False,0.99,1.0,0.12,0.61,1.17,1.52,True,True,False,False,short,4.19,39.25,96,7,True,True,True,False,bullish,False,15,72,125,6,1.82,6,13,67,41,98,24,10,3.42,1.44,0.6998,False,36,0.6438,False,21,2.5,True,10,56,20,False,14,27.5,True,True,0.45,True,22,True,30,-0.02,5m,5m,,1.0,1.0,11.067857532620067,0.0,1000.0,11.067857532620067,0.2307593776096033,0.7499999999999823,0.0,1.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,"[23, 128, 183]","[1.8, 3.0, 3.4]","[33.33, 33.33, 33.33]"
253,ML-Guided,,False,0.99,1.0,0.91,3.88,0.92,5.14,True,True,False,False,long,0.84,39.69,571,2,True,True,True,False,bullish,False,28,121,175,19,3.12,10,9,69,15,82,11,58,4.99,0.49,0.6065,True,34,0.4124,True,27,2.75,True,22,45,12,False,14,27.5,True,False,0.89,False,11,True,20,-0.21,5m,5m,,14.0,0.7142857142857143,10.229047174075909,17.91767371717034,2.040344547219126,0.7306462267197078,1.3353749890841695,0.589285714285716,0.0,6.0,8.0,0.0,2.0,0.0,0.0,37.5,50.0,0.0,12.5,0.0,0.0,"[37, 118, 158]","[2.3, 2.7, 4.4]","[33.33, 33.33, 33.33]"
211,ML-Guided,,False,0.99,1.0,0.87,4.33,0.82,1.0,False,False,False,False,long,0.62,35.47,182,1,True,True,True,False,bearish,False,10,101,153,6,1.5,8,14,81,17,88,2,51,4.94,2.98,0.9145,False,36,0.6438,False,21,2.5,True,14,49,18,False,14,27.5,True,False,0.89,True,22,False,1,0.0,5m,5m,,39.0,0.6410256410256411,9.64770572699974,64.9906868856177,1.1080019009119688,0.2473770699230702,5.591535434598216,0.7307692307692167,0.0,14.0,23.0,2.0,8.0,0.0,0.0,29.78723404255319,48.93617021276596,4.25531914893617,17.02127659574468,0.0,0.0,"[13, 70, 236]","[2.3, 4.7]","[50.0, 50.0]"
93,ML-Guided,,False,0.99,1.0,0.34,5.35,1.3,1.33,True,True,False,False,long,4.14,22.47,244,7,False,True,True,False,bearish,False,7,101,75,5,3.73,1,25,84,42,95,18,32,2.46,1.65,0.3179,True,12,0.6424,True,38,2.53,True,7,45,12,True,33,38.7,False,True,1.5,False,11,True,7,-0.12,5m,5m,,27.0,0.8148148148148148,9.288327620651236,67.24047529124354,1.2015503162016523,0.3440121340981939,2.7135008227995523,0.4166666666666517,0.0,3.0,22.0,2.0,2.0,0.0,0.0,10.344827586206897,75.86206896551724,6.896551724137931,6.896551724137931,0.0,0.0,"[49, 141, 255]","[2.9, 3.1, 3.6]","[33.33, 33.33, 33.33]"
66,ML-Guided,,False,0.99,1.0,0.64,3.57,0.23,1.0,False,False,False,False,both,3.25,12.48,534,10,False,True,True,False,bearish,False,14,68,120,5,0.44,1,15,77,42,92,6,14,4.88,1.64,0.5828,True,35,0.4073,False,21,2.5,True,23,43,12,False,14,27.5,False,False,0.89,False,11,True,38,-0.2,5m,5m,,5.0,0.6,8.90754118645625,9.893089655410607,3.392696943546944,1.78150823729125,0.6686657068979907,0.599999999999996,0.0,2.0,3.0,0.0,2.0,0.0,0.0,28.57142857142857,42.85714285714285,0.0,28.57142857142857,0.0,0.0,"[35, 110, 219]","[2.9, 4.6]","[50.0, 50.0]"
28,ML-Guided,,False,0.99,1.0,0.74,2.83,0.21,1.0,False,False,False,False,long,3.58,21.34,540,8,False,True,True,False,bearish,False,10,54,83,20,3.02,3,10,74,39,79,14,55,3.01,0.55,0.3062,False,36,0.6438,False,21,2.5,False,20,58,13,True,19,29.1,True,False,0.89,False,11,False,1,0.0,5m,5m,,20.0,0.45,8.582935244693937,46.6573049475173,1.1857337616232917,0.4291467622346968,4.494234200988418,0.7499999999999792,0.0,16.0,2.0,2.0,13.0,0.0,0.0,48.48484848484848,6.0606060606060606,6.0606060606060606,39.39393939393939,0.0,0.0,"[31, 124, 275]",[4.8],[100.0]
260,ML-Guided,,False,0.99,1.0,0.69,3.22,0.7,1.23,True,True,False,False,long,4.21,18.84,644,3,True,True,True,False,bearish,False,12,97,82,19,0.86,9,6,66,25,87,19,10,4.67,1.21,0.8813,True,11,0.8456,False,21,2.5,True,25,31,7,False,14,27.5,True,False,0.89,False,11,True,33,-0.16,5m,5m,,3.0,1.0,8.420229966666666,0.0,1000.0,2.806743322222222,0.2204366999999999,0.4999999999999888,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,"[40, 140, 286]","[1.1, 4.4, 4.9]","[33.33, 33.33, 33.33]"
167,ML-Guided,,False,0.99,1.0,0.14,2.31,0.71,1.0,False,False,False,False,long,4.94,20.87,660,10,False,True,True,False,bearish,False,20,125,171,3,1.65,6,28,77,31,78,18,49,4.41,2.94,0.2734,True,20,0.464,True,32,2.52,True,12,41,13,True,23,16.2,False,True,1.89,True,27,True,40,0.02,5m,5m,,6.0,0.6666666666666666,8.298446611938534,20.58591747517665,1.961391162852005,1.383074435323089,1.1326189795161543,0.6249999999999787,0.0,3.0,2.0,1.0,1.0,0.0,0.0,42.85714285714285,28.57142857142857,14.285714285714285,14.285714285714285,0.0,0.0,"[29, 122, 241]","[1.8, 2.1]","[50.0, 50.0]"
323,ML-Guided,,False,0.99,1.0,0.65,2.58,0.53,5.12,False,True,False,False,both,2.16,42.71,544,7,False,True,True,False,bullish,False,27,90,231,5,2.23,6,7,58,37,97,19,30,2.71,1.83,0.499,True,29,0.5581,False,21,2.5,True,15,50,20,True,39,30.1,True,True,0.45,False,11,False,1,0.0,5m,5m,,10.0,0.8,8.202503274094763,25.4440838060312,1.7300012632518773,0.8202503274094763,1.3453187566221885,0.4499999999999909,0.0,4.0,5.0,0.0,2.0,0.0,0.0,36.36363636363637,45.45454545454545,0.0,18.181818181818183,0.0,0.0,"[24, 133, 186]","[2.5, 3.0, 4.5]","[33.33, 33.33, 33.33]"
344,ML-Guided,,False,0.99,1.0,0.73,0.63,1.0,1.0,True,False,False,False,both,2.44,32.67,671,6,False,True,True,False,bullish,False,4,130,114,13,1.89,7,14,71,33,94,27,45,4.93,1.09,0.6558,True,40,0.8855,True,50,3.92,True,22,29,20,False,14,27.5,True,False,0.89,True,24,False,1,0.0,5m,5m,,8.0,0.25,7.251694772171028,21.01298051485148,1.6720378463692072,0.9064618465213784,1.809730631431621,0.7499999999999829,0.0,7.0,0.0,1.0,0.0,0.0,0.0,87.5,0.0,12.5,0.0,0.0,0.0,"[49, 59, 250]",[2.6],[100.0]
128,ML-Guided,,False,0.99,1.0,0.22,0.37,0.99,1.0,True,False,False,False,long,3.51,42.03,410,8,True,True,True,False,bullish,False,9,84,169,5,3.92,3,7,74,37,79,7,16,4.08,2.95,0.4274,False,36,0.6438,True,41,3.31,True,21,30,20,False,14,27.5,True,False,0.89,False,11,True,29,0.12,5m,5m,,1.0,1.0,7.152747241187176,0.0,1000.0,7.152747241187176,0.2210068106766612,0.7500000000000022,0.0,1.0,0.0,0.0,1.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,"[40, 95, 269]",[3.6],[100.0]
701,ML-Guided,,False,0.99,1.0,0.69,0.67,0.34,1.0,False,False,False,False,long,3.99,34.47,705,7,True,True,True,False,bearish,False,24,126,243,7,4.73,8,17,77,28,83,12,54,3.56,2.68,0.7302,True,14,0.0913,True,44,1.56,True,10,29,20,False,14,27.5,False,False,0.89,False,11,True,5,0.2,5m,5m,,1.0,1.0,7.007177712500019,0.0,1000.0,7.007177712500019,0.2210722875,0.7499999999999742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[28, 107, 168]","[2.9, 3.4]","[50.0, 50.0]"
686,ML-Guided,,False,0.99,1.0,0.99,0.22,1.49,1.0,False,False,False,False,both,3.22,41.68,702,7,False,True,True,False,bullish,False,8,115,160,17,0.08,7,23,66,37,81,21,57,3.74,1.66,0.1512,False,36,0.6438,False,21,2.5,False,20,58,13,True,22,35.7,True,True,2.09,False,11,True,30,0.02,5m,5m,,10.0,0.4,6.9998729206926935,10.32802782333523,2.501325931476112,0.6999872920692694,2.2532260954427388,0.7499999999999754,0.0,5.0,0.0,0.0,1.0,0.0,0.0,83.33333333333334,0.0,0.0,16.666666666666664,0.0,0.0,"[35, 69, 170]","[1.4, 3.3]","[50.0, 50.0]"
