date,time_start,time_end,open,high,low,close,volume,change,change_percent
2019-09-27,05:00,04:59,7992.42,8260.0,7851.94,8170.23,38211.566999999995,177.8099999999995,2.2247329344553903
2019-09-28,05:00,04:59,8170.36,8311.0,8001.14,8109.36,35250.113,-61.0,-0.7466011289588219
2019-09-29,05:00,04:59,8115.68,8134.48,7709.01,7819.67,44259.50200000001,-296.0100000000002,-3.647383829820794
2019-09-30,05:00,04:59,7817.91,8499.0,7738.33,8423.56,48902.693,605.6499999999996,7.746955388332682
2019-10-01,05:00,04:59,8423.56,8494.49,8180.0,8208.49,37012.116,-215.0699999999997,-2.553196035880313
2019-10-02,05:00,04:59,8207.26,8386.0,8149.35,8327.67,29068.097999999998,120.40999999999985,1.4671157000021913
2019-10-03,05:00,04:59,8327.54,8340.0,8020.0,8060.9,38501.099,-266.64000000000124,-3.2019059650269015
2019-10-04,05:00,04:59,8060.34,8208.88,7979.95,8122.95,24890.717,62.60999999999967,0.7767662406300437
2019-10-05,05:00,04:59,8121.4,8175.0,8009.0,8070.08,32860.248,-51.31999999999971,-0.6319107543034417
2019-10-06,05:00,04:59,8070.06,8070.06,7760.0,7828.16,44723.265,-241.90000000000055,-2.997499399013149
2019-10-07,05:00,04:59,7830.31,8330.0,7796.54,8220.74,61109.29800000001,390.4299999999994,4.986137202741646
2019-10-08,05:00,04:59,8221.66,8257.45,8103.88,8127.71,42762.359,-93.94999999999982,-1.1427132720156248
2019-10-09,05:00,04:59,8127.71,8700.0,8120.0,8570.95,65222.337,443.2400000000007,5.453442605604785
2019-10-10,05:00,04:59,8571.35,8708.0,8419.34,8693.59,48444.971,122.23999999999978,1.4261464063420555
2019-10-11,05:00,04:59,8697.4,8788.0,8210.0,8312.35,64228.134999999995,-385.0499999999993,-4.427185135787699
2019-10-12,05:00,04:59,8312.74,8397.45,8277.32,8333.52,37920.08,20.780000000000655,0.2499777450034604
2019-10-13,05:00,04:59,8333.47,8456.0,8137.3,8276.87,43041.842,-56.599999999998545,-0.6791888613026572
2019-10-14,05:00,04:59,8277.03,8408.62,8205.02,8324.82,64658.912,47.789999999999054,0.5773810171039497
2019-10-15,05:00,04:59,8324.82,8378.51,8080.0,8163.95,86349.974,-160.8699999999999,-1.9324141543000317
2019-10-16,05:00,04:59,8163.69,8177.02,7900.24,7933.48,72164.708,-230.21000000000004,-2.8199257933606012
2019-10-17,05:00,04:59,7933.2,8124.63,7931.77,8064.3,56456.702000000005,131.10000000000036,1.652548782332481
2019-10-18,05:00,04:59,8064.92,8065.13,7812.0,7954.02,79770.75400000002,-110.89999999999964,-1.3750911354359328
2019-10-19,05:00,04:59,7954.0,8108.54,7852.12,7916.42,82519.62700000001,-37.57999999999993,-0.47246668342972
2019-10-20,05:00,04:59,7916.76,8300.5,7890.0,8212.79,69396.042,296.03000000000065,3.739282231620014
2019-10-21,05:00,04:59,8212.79,8334.57,8150.0,8213.0,63834.92,0.20999999999912689,0.0025569873331611655
2019-10-22,05:00,04:59,8213.0,8290.0,7917.11,7969.17,70947.276,-243.82999999999993,-2.9688299038110304
2019-10-23,05:00,04:59,7968.9,8017.5,7172.76,7413.56,108571.371,-555.3399999999992,-6.968841370829089
2019-10-24,05:00,04:59,7412.81,7495.81,7337.44,7425.21,61704.333,12.399999999999636,0.1672779957937629
2019-10-25,05:00,04:59,7425.21,10408.48,7359.0,9607.77,264292.63,2182.5600000000004,29.393916131664966
2019-10-26,05:00,04:59,9606.45,9804.19,8873.98,9108.81,153497.579,-497.64000000000124,-5.1802695064253825
2019-10-27,05:00,04:59,9108.81,9930.13,9100.0,9626.29,193480.949,517.4800000000014,5.6810933590666775
2019-10-28,05:00,04:59,9627.96,9693.23,9156.03,9424.25,129777.331,-203.70999999999913,-2.1158168500907686
2019-10-29,05:00,04:59,9426.85,9569.1,9070.0,9248.48,129944.014,-178.3700000000008,-1.8921484907471826
2019-10-30,05:00,04:59,9248.1,9272.98,8975.72,9093.37,85863.526,-154.72999999999956,-1.6731004206269349
2019-10-31,05:00,04:59,9093.37,9438.64,8933.0,9088.89,98548.989,-4.480000000001382,-0.049266663514201905
2019-11-01,05:00,04:59,9088.5,9280.0,9050.27,9204.0,87321.368,115.5,1.2708367717445122
2019-11-02,05:00,04:59,9203.08,9375.0,9194.98,9264.81,60165.617,61.72999999999956,0.6707537041946778
2019-11-03,05:00,04:59,9263.46,9290.0,9073.0,9140.0,70916.06599999999,-123.45999999999913,-1.3327633519224904
2019-11-04,05:00,04:59,9140.0,9550.0,9135.15,9382.78,97278.003,242.78000000000065,2.656236323851211
2019-11-05,05:00,04:59,9382.78,9421.24,9164.33,9338.01,110827.075,-44.77000000000044,-0.4771506952097399
2019-11-06,05:00,04:59,9338.01,9450.0,9259.48,9300.71,73811.63,-37.30000000000109,-0.39944270781463165
2019-11-07,05:00,04:59,9300.72,9313.63,9091.2,9228.0,76256.48,-72.71999999999935,-0.781874951616642
2019-11-08,05:00,04:59,9228.0,9239.3,8669.85,8822.08,153838.902,-405.9200000000001,-4.398786302557435
2019-11-09,05:00,04:59,8822.07,8878.0,8727.0,8786.73,61561.865999999995,-35.340000000000146,-0.400586256966904
2019-11-10,05:00,04:59,8786.73,9187.0,8786.27,8945.48,98020.82400000001,158.75,1.8067016967631873
2019-11-11,05:00,04:59,8945.48,8961.99,8611.11,8742.58,109140.731,-202.89999999999964,-2.2681846027267363
2019-11-12,05:00,04:59,8743.08,8889.06,8552.12,8730.0,106126.0,-13.079999999999927,-0.14960402970120287
2019-11-13,05:00,04:59,8729.9,8814.42,8654.0,8686.85,65544.92000000001,-43.04999999999927,-0.493132796481051
2019-11-14,05:00,04:59,8686.38,8726.03,8515.0,8553.76,98662.207,-132.61999999999898,-1.5267579820362336
2019-11-15,05:00,04:59,8554.04,8780.0,8380.0,8472.29,127012.48499999999,-81.75,-0.955688773959439
2019-11-16,05:00,04:59,8472.29,8540.54,8455.0,8478.3,44048.78,6.009999999998399,0.07093713742091452
2019-11-17,05:00,04:59,8478.2,8631.0,8355.78,8478.3,82452.636,0.09999999999854481,0.001179495647643896
2019-11-18,05:00,04:59,8477.89,8495.0,8050.0,8152.87,122347.203,-325.0199999999995,-3.8337369321847716
2019-11-19,05:00,04:59,8152.58,8170.0,8000.0,8107.56,108584.775,-45.01999999999953,-0.5522178255227121
2019-11-20,05:00,04:59,8107.67,8230.0,8037.5,8110.61,83523.24900000001,2.9399999999996,0.03626195935453219
2019-11-21,05:00,04:59,8110.58,8124.0,7432.0,7610.45,192317.321,-500.1300000000001,-6.166390073213014
2019-11-22,05:00,04:59,7610.87,7765.03,6762.73,7198.92,377830.497,-411.9499999999998,-5.412653218357426
2019-11-23,05:00,04:59,7197.25,7345.84,7073.38,7167.35,133604.197,-29.899999999999636,-0.41543645142241326
2019-11-24,05:00,04:59,7167.3,7290.0,6573.52,6636.35,225947.88600000003,-530.9499999999998,-7.4079499951167085
2019-11-25,05:00,04:59,6636.34,7386.29,6510.19,7180.77,303710.274,544.4300000000003,8.203768944930493
2019-11-26,05:00,04:59,7180.79,7340.06,7011.9,7062.74,186440.33299999998,-118.05000000000018,-1.643969535385385
2019-11-27,05:00,04:59,7062.4,7669.2,6850.0,7472.0,298297.07999999996,409.60000000000036,5.799728137743549
2019-11-28,05:00,04:59,7472.0,7643.0,7356.0,7469.46,176358.171,-2.5399999999999636,-0.03399357601713013
2019-11-29,05:00,04:59,7469.35,7850.0,7400.0,7726.36,174958.91100000002,257.0099999999993,3.4408616546285726
2019-11-30,05:00,04:59,7726.99,7800.0,7226.27,7331.62,182722.797,-395.3699999999999,-5.11674015366915
2019-12-01,05:00,04:59,7331.61,7474.0,7222.29,7372.38,160242.513,40.77000000000044,0.5560852254825398
2019-12-02,05:00,04:59,7372.39,7404.42,7137.74,7295.91,144308.926,-76.48000000000047,-1.0373840776193402
2019-12-03,05:00,04:59,7294.88,7353.33,7092.97,7146.29,99513.935,-148.59000000000015,-2.036908077994431
2019-12-04,05:00,04:59,7146.03,7800.0,7070.0,7200.17,271338.043,54.14000000000033,0.757623463657448
2019-12-05,05:00,04:59,7198.65,7480.0,7189.65,7395.0,168540.747,196.35000000000036,2.727594757350342
2019-12-06,05:00,04:59,7395.0,7616.91,7295.73,7555.28,133404.155,160.27999999999975,2.167410412440835
2019-12-07,05:00,04:59,7555.28,7576.13,7376.0,7418.68,84359.69200000001,-136.59999999999945,-1.8080071155536188
2019-12-08,05:00,04:59,7418.16,7559.39,7411.19,7496.3,80148.977,78.14000000000033,1.0533609412576748
2019-12-09,05:00,04:59,7494.8,7676.48,7269.05,7374.84,135668.49099999998,-119.96000000000004,-1.600576399637082
2019-12-10,05:00,04:59,7374.11,7378.15,7152.0,7211.77,126428.83099999999,-162.33999999999924,-2.201486009837109
2019-12-11,05:00,04:59,7210.72,7295.12,7080.0,7147.0,123420.209,-63.720000000000255,-0.8836842922759482
2019-12-12,05:00,04:59,7147.0,7260.0,7110.37,7222.65,109706.645,75.64999999999964,1.0584860780747116
2019-12-13,05:00,04:59,7222.07,7298.0,7203.1,7255.25,74619.63200000001,33.18000000000029,0.45942506788220405
2019-12-14,05:00,04:59,7254.48,7265.84,7004.77,7050.78,105834.31199999999,-203.69999999999982,-2.807920071459289
2019-12-15,05:00,04:59,7050.71,7196.0,7029.33,7068.28,88061.804,17.56999999999971,0.2491947619459559
2019-12-16,05:00,04:59,7068.28,7147.34,6831.0,6882.41,112818.93300000002,-185.8699999999999,-2.629635498310762
2019-12-17,05:00,04:59,6882.32,6940.0,6550.0,6669.99,182718.811,-212.32999999999993,-3.0851515186739347
2019-12-18,05:00,04:59,6669.99,7479.99,6427.0,7139.79,339097.06,469.8000000000002,7.043488820822823
2019-12-19,05:00,04:59,7139.3,7230.0,7042.82,7120.06,136738.439,-19.23999999999978,-0.2694942081156385
2019-12-20,05:00,04:59,7119.79,7217.08,7078.25,7145.75,80612.52699999999,25.960000000000036,0.36461749574074565
2019-12-21,05:00,04:59,7145.76,7176.39,7108.0,7133.63,38307.511,-12.13000000000011,-0.16975101318824182
2019-12-22,05:00,04:59,7133.63,7637.56,7122.0,7555.0,172025.15999999997,421.3699999999999,5.90681041769758
2019-12-23,05:00,04:59,7555.03,7691.0,7262.0,7306.05,185545.609,-248.97999999999956,-3.2955527641849147
2019-12-24,05:00,04:59,7306.15,7434.55,7156.08,7243.19,143814.782,-62.960000000000036,-0.8617397671824426
2019-12-25,05:00,04:59,7243.24,7267.63,7123.19,7179.67,96852.177,-63.56999999999971,-0.8776459153638387
2019-12-26,05:00,04:59,7179.67,7438.8,7151.0,7191.27,138067.603,11.600000000000364,0.1615673143751783
2019-12-27,05:00,04:59,7191.57,7332.0,7078.89,7295.01,120206.152,103.44000000000051,1.438350735653001
2019-12-28,05:00,04:59,7295.01,7359.15,7256.13,7296.51,77922.5,1.5,0.020562000600410416
2019-12-29,05:00,04:59,7296.51,7527.0,7289.95,7369.72,109432.878,73.21000000000004,1.003356399155213
2019-12-30,05:00,04:59,7369.71,7400.0,7190.0,7236.01,94692.97200000001,-133.69999999999982,-1.8141826476211387
2019-12-31,05:00,04:59,7236.0,7319.0,7141.0,7213.86,85670.02100000001,-22.140000000000327,-0.3059701492537359
2020-01-01,05:00,04:59,7213.86,7260.43,7112.06,7139.36,61653.583,-74.5,-1.0327342088701472
2020-01-02,05:00,04:59,7139.65,7300.0,6863.44,7204.37,152166.16199999998,64.72000000000025,0.9064870126686919
2020-01-03,05:00,04:59,7204.86,7407.28,7163.16,7330.28,166798.333,125.42000000000007,1.7407694250825148
2020-01-04,05:00,04:59,7330.81,7495.0,7269.21,7456.42,118599.32600000002,125.60999999999967,1.7134532200398
2020-01-05,05:00,04:59,7456.4,7580.08,7303.0,7526.74,125424.90699999999,70.34000000000015,0.9433506786116646
2020-01-06,05:00,04:59,7526.75,8014.91,7481.74,7845.89,190820.642,319.1400000000003,4.240077058491385
2020-01-07,05:00,04:59,7844.28,8468.42,7733.0,8347.58,306387.157,503.3000000000002,6.41614016837747
2020-01-08,05:00,04:59,8346.9,8427.97,7870.11,7971.0,257946.239,-375.89999999999964,-4.503468353520464
2020-01-09,05:00,04:59,7970.0,8006.83,7750.01,7796.25,175458.289,-173.75,-2.1800501882057715
2020-01-10,05:00,04:59,7796.25,8261.33,7670.0,8123.12,269943.26399999997,326.8699999999999,4.192656725990058
2020-01-11,05:00,04:59,8123.69,8292.19,7956.28,8073.55,152087.848,-50.13999999999942,-0.6172072051001383
2020-01-12,05:00,04:59,8074.4,8200.0,8070.13,8120.68,100856.089,46.280000000000655,0.5731695234320898
2020-01-13,05:00,04:59,8120.24,8598.27,8053.78,8530.02,136705.709,409.78000000000065,5.046402569382194
2020-01-14,05:00,04:59,8530.02,8918.5,8467.74,8605.95,275188.064,75.93000000000029,0.8901503161774565
2020-01-15,05:00,04:59,8605.61,8921.2,8570.52,8659.28,222403.267,53.67000000000007,0.6236629361544396
2020-01-16,05:00,04:59,8659.89,8843.49,8607.05,8817.64,153444.511,157.75,1.8216166718053002
2020-01-17,05:00,04:59,8817.9,9039.0,8785.0,8852.42,200335.648,34.52000000000044,0.39147642862813636
2020-01-18,05:00,04:59,8852.42,9205.3,8816.0,9157.97,141118.58599999998,305.5499999999993,3.4515985459343237
2020-01-19,05:00,04:59,9157.96,9166.0,8440.91,8646.45,198453.78,-511.5099999999984,-5.585414218887159
2020-01-20,05:00,04:59,8646.01,8750.37,8526.06,8675.9,112957.664,29.889999999999418,0.34570859853272684
2020-01-21,05:00,04:59,8675.8,8790.1,8448.6,8746.66,104600.696,70.86000000000058,0.8167546508679383
2020-01-22,05:00,04:59,8746.6,8820.0,8570.0,8591.67,102440.951,-154.9300000000003,-1.7713168545491997
2020-01-23,05:00,04:59,8591.7,8625.0,8283.4,8320.15,165776.342,-271.5500000000011,-3.1606084942444572
2020-01-24,05:00,04:59,8320.13,8528.0,8247.0,8320.49,153151.46600000001,0.3600000000005821,0.004326855469813358
2020-01-25,05:00,04:59,8320.05,8425.0,8290.0,8370.57,81489.739,50.52000000000044,0.6072078893756702
2020-01-26,05:00,04:59,8370.56,8700.0,8341.33,8644.65,132826.144,274.09000000000015,3.27445236638887
2020-01-27,05:00,04:59,8644.66,9176.68,8565.0,9066.89,187409.93,422.22999999999956,4.884286947086404
2020-01-28,05:00,04:59,9066.89,9450.0,8905.0,9344.31,243144.75699999998,277.4200000000001,3.0597040440547985
2020-01-29,05:00,04:59,9344.64,9460.52,9210.42,9337.82,151332.94400000002,-6.819999999999709,-0.07298301486199264
2020-01-30,05:00,04:59,9337.82,9599.0,9223.0,9435.95,194154.565,98.13000000000102,1.050887680422208
2020-01-31,05:00,04:59,9435.1,9477.76,9220.0,9411.63,144112.537,-23.470000000001164,-0.248752000508751
2020-02-01,05:00,04:59,9412.22,9469.0,9160.01,9327.95,120485.06399999998,-84.26999999999862,-0.8953254386318915
2020-02-02,05:00,04:59,9328.96,9647.61,9290.0,9400.0,171654.89500000002,71.04000000000087,0.7614996741330318
2020-02-03,05:00,04:59,9400.99,9432.61,9250.0,9274.74,121790.46300000002,-126.25,-1.3429436686987222
2020-02-04,05:00,04:59,9278.59,9327.82,9105.0,9245.94,141651.13400000002,-32.649999999999636,-0.3518853618922663
2020-02-05,05:00,04:59,9246.0,9799.08,9236.95,9657.05,229177.51899999997,411.0499999999993,4.445706251351928
2020-02-06,05:00,04:59,9657.06,9884.0,9612.3,9801.06,196348.219,144.0,1.4911370541344882
2020-02-07,05:00,04:59,9801.02,9900.0,9680.55,9772.14,124028.236,-28.88000000000102,-0.29466320852320493
2020-02-08,05:00,04:59,9772.14,10150.0,9748.82,10098.77,146549.12099999998,326.630000000001,3.3424613237223477
2020-02-09,05:00,04:59,10099.82,10213.56,10026.0,10075.77,137247.742,-24.049999999999272,-0.23812305565841047
2020-02-10,05:00,04:59,10075.77,10103.48,9729.36,9758.2,182884.088,-317.5699999999997,-3.151818669937877
2020-02-11,05:00,04:59,9759.99,10409.96,9738.12,10284.77,184515.36599999998,524.7800000000007,5.376849771362478
2020-02-12,05:00,04:59,10284.06,10479.98,10235.52,10409.17,153361.751,125.11000000000058,1.2165428828692226
2020-02-13,05:00,04:59,10409.17,10540.0,10101.0,10236.16,213311.343,-173.01000000000022,-1.6620921744961432
2020-02-14,05:00,04:59,10235.49,10390.0,10123.37,10276.49,130409.821,41.0,0.4005670466191653
2020-02-15,05:00,04:59,10277.07,10288.14,9752.3,10030.17,150699.103,-246.89999999999964,-2.402435713681036
2020-02-16,05:00,04:59,10029.93,10042.06,9626.64,9754.19,151636.951,-275.7399999999998,-2.7491717290150555
2020-02-17,05:00,04:59,9752.73,9844.75,9461.89,9806.81,174218.559,54.07999999999993,0.5545114034736933
2020-02-18,05:00,04:59,9806.86,10270.0,9598.0,10121.6,168032.648,314.7399999999998,3.2093860828032597
2020-02-19,05:00,04:59,10120.76,10286.0,9293.07,9581.72,191030.06800000003,-539.0400000000009,-5.3260822309787095
2020-02-20,05:00,04:59,9581.73,9740.0,9382.59,9693.63,137432.101,111.89999999999964,1.167847559887407
2020-02-21,05:00,04:59,9693.62,9759.59,9547.0,9628.21,91456.568,-65.41000000000167,-0.6747737171459338
2020-02-22,05:00,04:59,9628.48,9950.0,9565.0,9859.27,70186.643,230.79000000000087,2.3969515437535405
2020-02-23,05:00,04:59,9860.19,10018.9,9560.0,9762.51,117198.601,-97.68000000000029,-0.9906502815868687
2020-02-24,05:00,04:59,9762.5,9848.2,9487.38,9583.24,129220.84,-179.26000000000022,-1.836209987195905
2020-02-25,05:00,04:59,9583.5,9686.78,9117.71,9192.99,196875.539,-390.5100000000002,-4.074816090154957
2020-02-26,05:00,04:59,9192.99,9300.0,8533.9,8716.34,277353.132,-476.64999999999964,-5.184928951298757
2020-02-27,05:00,04:59,8715.93,8978.0,8684.46,8833.24,167354.309,117.30999999999949,1.3459263670084487
2020-02-28,05:00,04:59,8833.34,8836.23,8450.0,8752.97,193257.493,-80.3700000000008,-0.9098483699257676
2020-02-29,05:00,04:59,8752.96,8799.83,8520.06,8588.22,116025.137,-164.73999999999978,-1.882106167513616
2020-03-01,05:00,04:59,8588.19,8762.24,8409.0,8648.07,168893.02500000002,59.8799999999992,0.6972365539188025
2020-03-02,05:00,04:59,8649.07,8972.0,8607.0,8844.8,158067.598,195.72999999999956,2.2630178735979656
2020-03-03,05:00,04:59,8844.64,8907.0,8657.41,8828.99,157072.502,-15.649999999999636,-0.17694332386620187
2020-03-04,05:00,04:59,8828.98,8949.34,8669.23,8900.0,126688.97499999999,71.02000000000044,0.8043964308447912
2020-03-05,05:00,04:59,8900.0,9172.3,8885.35,9054.4,143821.302,154.39999999999964,1.7348314606741533
2020-03-06,05:00,04:59,9054.23,9179.75,9016.0,9080.0,107695.648,25.770000000000437,0.2846183496553593
2020-03-07,05:00,04:59,9080.0,9204.0,8707.28,8744.01,139003.985,-335.9899999999998,-3.7003303964757683
2020-03-08,05:00,04:59,8744.01,8763.64,7809.62,7857.65,278433.797,-886.3600000000006,-10.136767913119959
2020-03-09,05:00,04:59,7857.38,8000.0,7635.21,7929.85,293280.313,72.47000000000025,0.9223176173228258
2020-03-10,05:00,04:59,7932.23,8156.31,7733.0,7907.3,249458.017,-24.92999999999938,-0.31428740719822024
2020-03-11,05:00,04:59,7906.2,7988.0,7569.16,7628.69,275432.17100000003,-277.5100000000002,-3.5100301029571757
2020-03-12,05:00,04:59,7627.39,7663.22,3621.81,4719.09,1008674.752,-2908.3,-38.12968787488249
2020-03-13,05:00,04:59,4719.25,5971.0,4702.65,5503.84,708228.4380000001,784.5900000000001,16.625311225300635
2020-03-14,05:00,04:59,5503.9,5537.39,5040.0,5251.31,291316.059,-252.58999999999924,-4.5892912298551805
2020-03-15,05:00,04:59,5251.31,5954.47,5169.6,5241.53,370464.037,-9.780000000000655,-0.18623924316029056
2020-03-16,05:00,04:59,5241.18,5416.08,4413.62,5261.47,654279.531,20.289999999999964,0.38712656310220145
2020-03-17,05:00,04:59,5262.06,5529.98,5054.62,5413.42,380551.01300000004,151.35999999999967,2.87644002538929
2020-03-18,05:00,04:59,5413.1,5448.07,4982.75,5297.8,407903.798,-115.30000000000018,-2.130017919491607
2020-03-19,05:00,04:59,5296.82,6400.0,5285.85,6196.09,501014.701,899.2700000000004,16.977545017576592
2020-03-20,05:00,04:59,6195.2,6911.0,5650.0,6169.51,595265.7220000001,-25.6899999999996,-0.4146758780991671
2020-03-21,05:00,04:59,6169.51,6457.17,5854.01,6292.43,367145.656,122.92000000000007,1.9923786491958042
2020-03-22,05:00,04:59,6292.6,6408.91,5670.0,5895.95,407199.674,-396.65000000000055,-6.303435781711861
2020-03-23,05:00,04:59,5896.34,6689.51,5726.79,6425.05,510996.972,528.71,8.966748864549874
2020-03-24,05:00,04:59,6425.13,6840.0,6396.45,6614.65,404786.39499999996,189.51999999999953,2.9496679444618166
2020-03-25,05:00,04:59,6615.0,6960.71,6436.26,6685.0,398452.69299999997,70.0,1.0582010582010581
2020-03-26,05:00,04:59,6685.0,6840.0,6500.0,6738.0,272024.321,53.0,0.7928197456993269
2020-03-27,05:00,04:59,6738.0,6740.06,6060.0,6165.19,306980.892,-572.8100000000004,-8.501187295933518
2020-03-28,05:00,04:59,6165.19,6317.34,6004.0,6198.78,272020.242,33.590000000000146,0.544833168158648
2020-03-29,05:00,04:59,6198.78,6206.89,5850.0,6026.31,275797.524,-172.46999999999935,-2.7823216826536727
2020-03-30,05:00,04:59,6026.35,6606.15,6026.25,6393.41,391940.277,367.0599999999995,6.090917387805214
2020-03-31,05:00,04:59,6393.32,6499.0,6240.0,6336.25,267145.681,-57.06999999999971,-0.8926504539112654
2020-04-01,05:00,04:59,6336.26,6750.0,6140.0,6594.46,399749.538,258.1999999999998,4.0749590452411955
2020-04-02,05:00,04:59,6594.17,7290.0,6558.93,6780.0,504498.78800000006,185.82999999999993,2.8180953781901277
2020-04-03,05:00,04:59,6780.0,7049.11,6600.0,6712.1,405883.577,-67.89999999999964,-1.001474926253682
2020-04-04,05:00,04:59,6712.0,7020.0,6629.99,6771.37,323836.87,59.36999999999989,0.8845351609058386
2020-04-05,05:00,04:59,6771.9,6957.78,6668.02,6938.12,268865.525,166.22000000000025,2.454554851666449
2020-04-06,05:00,04:59,6938.1,7450.0,6910.0,7247.72,492736.839,309.6199999999999,4.462605035960852
2020-04-07,05:00,04:59,7247.48,7457.0,7070.43,7351.26,383054.947,103.78000000000065,1.4319460005408866
2020-04-08,05:00,04:59,7351.24,7417.83,7192.0,7282.32,315035.186,-68.92000000000007,-0.9375289066878524
2020-04-09,05:00,04:59,7283.05,7345.0,7074.53,7137.7,321567.238,-145.35000000000036,-1.9957298109995174
2020-04-10,05:00,04:59,7137.66,7137.76,6741.0,6905.41,405047.92499999993,-232.25,-3.2538675140031885
2020-04-11,05:00,04:59,6905.67,6928.9,6757.29,6814.01,220999.74,-91.65999999999985,-1.3273150903532873
2020-04-12,05:00,04:59,6814.02,7173.98,6558.0,6682.87,415993.231,-131.15000000000055,-1.9247081752034854
2020-04-13,05:00,04:59,6682.93,6916.55,6592.96,6880.79,333851.01399999997,197.85999999999967,2.960677427415814
2020-04-14,05:00,04:59,6880.8,6975.6,6751.0,6887.19,278844.284,6.389999999999418,0.09286710847575018
2020-04-15,05:00,04:59,6887.2,6912.0,6465.33,6616.56,337237.77400000003,-270.6399999999994,-3.929608549192697
2020-04-16,05:00,04:59,6616.7,7190.92,6616.02,7040.55,518977.14600000007,423.85000000000036,6.405761180044439
2020-04-17,05:00,04:59,7040.89,7140.0,6981.0,7076.99,252721.877,36.099999999999454,0.5127192727055735
2020-04-18,05:00,04:59,7076.99,7290.0,7050.0,7217.15,221136.21300000002,140.15999999999985,1.9805030104606598
2020-04-19,05:00,04:59,7217.02,7220.76,7055.0,7169.79,236514.523,-47.23000000000047,-0.6544252336837153
2020-04-20,05:00,04:59,7169.81,7185.8,6735.95,6848.5,441270.4,-321.3100000000004,-4.4814297728949635
2020-04-21,05:00,04:59,6848.78,6940.0,6759.16,6850.41,282066.89,1.6300000000001091,0.023799859245005814
2020-04-22,05:00,04:59,6850.42,7178.0,6846.61,7121.26,318003.413,270.84000000000015,3.9536262010212533
2020-04-23,05:00,04:59,7121.27,7802.38,7020.0,7544.4,469007.65800000005,423.1299999999992,5.941777239172215
2020-04-24,05:00,04:59,7544.4,7612.91,7388.0,7518.42,257667.19,-25.979999999999563,-0.3443613806266842
2020-04-25,05:00,04:59,7518.18,7722.33,7468.3,7550.92,245711.891,32.73999999999978,0.435477735302956
2020-04-26,05:00,04:59,7550.93,7795.6,7476.86,7728.93,327847.62799999997,178.0,2.3573255214920543
2020-04-27,05:00,04:59,7728.94,7780.0,7623.98,7687.99,258419.18199999997,-40.94999999999982,-0.5298268585342857
2020-04-28,05:00,04:59,7687.99,7879.99,7662.49,7841.13,243577.503,153.14000000000033,1.991938074841413
2020-04-29,05:00,04:59,7839.4,9320.0,7826.73,9170.79,986695.9979999999,1331.3900000000012,16.98331504962116
2020-04-30,05:00,04:59,9170.01,9479.77,8400.0,8796.52,804335.4579999999,-373.4899999999998,-4.072950847381843
2020-05-01,05:00,04:59,8796.49,9065.0,8656.0,8822.25,405405.965,25.76000000000022,0.2928440775809467
2020-05-02,05:00,04:59,8822.24,9200.0,8773.24,9120.06,351353.852,297.8199999999997,3.3757866482888663
2020-05-03,05:00,04:59,9120.28,9146.32,8631.11,8693.39,457819.42000000004,-426.89000000000124,-4.680667698798734
