date,time_start,time_end,open,high,low,close,volume,change,change_percent
2020-10-29,05:00,04:59,1.5393,1.5574,1.3894,1.3976,6876546.0,-0.14169999999999994,-9.205483011758588
2020-10-30,05:00,04:59,1.3975,1.4961,1.3379,1.4799,6464658.0,0.08240000000000003,5.896243291592131
2020-10-31,05:00,04:59,1.4799,1.579,1.4605,1.5317,6104139.0,0.05180000000000007,3.5002365024663877
2020-11-01,05:00,04:59,1.5314,1.6465,1.5132,1.5879,5176297.0,0.056499999999999995,3.689434504375081
2020-11-02,05:00,04:59,1.5877,1.6035,1.424,1.4346,5685629.0,-0.1530999999999998,-9.642879637211047
2020-11-03,05:00,04:59,1.4339,1.4747,1.3459,1.3645,5544436.0,-0.0693999999999999,-4.839946997698577
2020-11-04,05:00,04:59,1.364,1.4266,1.2737,1.4109,6974108.0,0.04689999999999994,3.438416422287385
2020-11-05,05:00,04:59,1.4105,1.6106,1.302,1.5703,8639440.0,0.15979999999999994,11.329315845444873
2020-11-06,05:00,04:59,1.5696,2.3715,1.5602,2.2454,24159127.0,0.6758,43.05555555555555
2020-11-07,05:00,04:59,2.246,2.5,1.8324,1.993,29555250.0,-0.2529999999999999,-11.264470169189664
2020-11-08,05:00,04:59,1.993,2.2868,1.965,2.0627,16307279.0,0.06969999999999987,3.497240341194173
2020-11-09,05:00,04:59,2.0598,2.19,1.9517,2.1338,12042301.0,0.07399999999999984,3.592581804058639
2020-11-10,05:00,04:59,2.1341,2.3306,2.09,2.2056,8928917.0,0.0714999999999999,3.3503584649266624
2020-11-11,05:00,04:59,2.2058,2.2314,1.9143,2.0443,7474159.0,-0.1615000000000002,-7.321606673315813
2020-11-12,05:00,04:59,2.0446,2.0618,1.8265,1.95,6471094.0,-0.09460000000000002,-4.626821872248851
2020-11-13,05:00,04:59,1.9506,2.0821,1.9173,1.9763,6832670.0,0.025700000000000056,1.3175433200041042
2020-11-14,05:00,04:59,1.9757,1.9993,1.8749,1.971,6450337.0,-0.0046999999999999265,-0.23789036797084206
2020-11-15,05:00,04:59,1.9712,2.2668,1.931,2.2185,13112211.0,0.24730000000000008,12.54565746753247
2020-11-16,05:00,04:59,2.2179,2.372,2.1765,2.3279,10008080.0,0.10999999999999988,4.959646512466741
2020-11-17,05:00,04:59,2.328,2.3431,2.1151,2.146,10784209.0,-0.18199999999999994,-7.817869415807559
2020-11-18,05:00,04:59,2.146,2.1859,1.9977,2.0705,8982760.0,-0.0754999999999999,-3.518173345759548
2020-11-19,05:00,04:59,2.0704,2.1883,2.0125,2.0923,8194658.0,0.02190000000000003,1.057766615146833
2020-11-20,05:00,04:59,2.0923,2.2445,2.0313,2.0674,8703485.0,-0.0248999999999997,-1.1900779046981649
2020-11-21,05:00,04:59,2.0664,2.5204,2.0649,2.1861,15981397.0,0.11970000000000036,5.792682926829286
2020-11-22,05:00,04:59,2.1863,2.2816,2.0302,2.2716,9954310.0,0.08529999999999971,3.901568860632105
2020-11-23,05:00,04:59,2.2721,2.4593,2.15,2.4429,12112163.0,0.17079999999999984,7.517274767835916
2020-11-24,05:00,04:59,2.4423,2.484,2.1323,2.1929,14616320.0,-0.24940000000000007,-10.211685706096715
2020-11-25,05:00,04:59,2.193,2.4856,1.7712,1.8883,19124757.0,-0.30469999999999997,-13.894208846329228
2020-11-26,05:00,04:59,1.8878,1.9615,1.712,1.928,12838074.0,0.040200000000000014,2.129462866829114
2020-11-27,05:00,04:59,1.928,1.9621,1.7643,1.8364,7263828.0,-0.0915999999999999,-4.751037344398335
2020-11-28,05:00,04:59,1.8364,1.9382,1.7912,1.8655,5966977.0,0.029099999999999904,1.5846220866913472
2020-11-29,05:00,04:59,1.8655,1.9766,1.8526,1.9527,5528253.0,0.08720000000000017,4.6743500402037075
2020-11-30,05:00,04:59,1.9526,2.015,1.8979,1.9741,6492301.0,0.021500000000000075,1.1010959745979758
2020-12-01,05:00,04:59,1.9741,2.1334,1.9032,2.0086,10018690.0,0.034499999999999975,1.7476318322273428
2020-12-02,05:00,04:59,2.0089,2.2047,1.9892,2.1453,8492265.0,0.13640000000000008,6.78978545472647
2020-12-03,05:00,04:59,2.1452,2.2223,2.0007,2.0479,8636104.0,-0.09730000000000016,-4.535707626328555
2020-12-04,05:00,04:59,2.048,2.0777,1.8158,1.8656,6963886.0,-0.18240000000000012,-8.906250000000005
2020-12-05,05:00,04:59,1.8657,1.9899,1.8626,1.9181,4872404.0,0.0524,2.8085973093208985
2020-12-06,05:00,04:59,1.918,1.938,1.8097,1.846,5041797.0,-0.07199999999999984,-3.753910323253381
2020-12-07,05:00,04:59,1.8459,1.9006,1.7823,1.79,4835523.0,-0.05590000000000006,-3.0283330624627585
2020-12-08,05:00,04:59,1.79,1.8162,1.6254,1.6277,7564098.0,-0.1623000000000001,-9.067039106145257
2020-12-09,05:00,04:59,1.6269,1.6724,1.4969,1.6204,6830652.0,-0.00649999999999995,-0.3995328538939056
2020-12-10,05:00,04:59,1.6207,1.6388,1.4952,1.5013,7060049.0,-0.11939999999999995,-7.367187017955201
2020-12-11,05:00,04:59,1.5006,1.5237,1.4316,1.4918,6677041.0,-0.008799999999999919,-0.5864320938291296
2020-12-12,05:00,04:59,1.492,1.5337,1.454,1.4652,6313720.0,-0.026799999999999935,-1.796246648793561
2020-12-13,05:00,04:59,1.4653,1.65,1.4623,1.5819,9670780.0,0.11660000000000004,7.957414863850408
2020-12-14,05:00,04:59,1.5822,1.7639,1.5198,1.6641,10276638.0,0.08189999999999986,5.176336746302608
2020-12-15,05:00,04:59,1.6661,1.8012,1.6,1.6435,14239365.0,-0.022599999999999953,-1.3564611968069118
2020-12-16,05:00,04:59,1.6429,1.8167,1.6144,1.6879,14023806.0,0.04499999999999993,2.739058981070055
2020-12-17,05:00,04:59,1.6863,1.8048,1.6317,1.656,10154178.0,-0.030299999999999994,-1.7968333036826185
2020-12-18,05:00,04:59,1.6557,1.7519,1.6393,1.734,6518907.0,0.07830000000000004,4.729117593766989
2020-12-19,05:00,04:59,1.7344,1.7695,1.6069,1.6393,7533496.0,-0.09509999999999996,-5.483164206642065
2020-12-20,05:00,04:59,1.6393,1.6888,1.5178,1.6027,5863567.0,-0.036599999999999966,-2.232660281827607
2020-12-21,05:00,04:59,1.6026,1.6098,1.4916,1.5551,5647283.0,-0.0475000000000001,-2.9639336078871894
2020-12-22,05:00,04:59,1.5555,1.5722,1.4355,1.4386,7864289.0,-0.1169,-7.515268402442945
2020-12-23,05:00,04:59,1.4386,1.4428,1.069,1.2707,17439570.0,-0.16790000000000016,-11.671069094953438
2020-12-24,05:00,04:59,1.2704,1.4514,1.2213,1.4319,8927760.0,0.16149999999999998,12.712531486146094
2020-12-25,05:00,04:59,1.4327,1.4466,1.3552,1.4122,7540546.0,-0.020500000000000185,-1.430864800725915
2020-12-26,05:00,04:59,1.412,1.4148,1.2922,1.3109,6945255.0,-0.10109999999999997,-7.1600566572237945
2020-12-27,05:00,04:59,1.3109,1.4148,1.2544,1.3153,11016425.0,0.0043999999999999595,0.3356472652376199
2020-12-28,05:00,04:59,1.3153,1.5513,1.3133,1.4809,13012291.0,0.1656000000000002,12.59028358549382
2020-12-29,05:00,04:59,1.4808,1.7293,1.4558,1.6396,22502820.0,0.15880000000000005,10.723933009184229
2020-12-30,05:00,04:59,1.6396,1.6502,1.467,1.4997,10553383.0,-0.1398999999999999,-8.532568919248593
2020-12-31,05:00,04:59,1.4992,1.6,1.412,1.5937,10796338.0,0.0944999999999998,6.30336179295623
2021-01-01,05:00,04:59,1.5935,1.8983,1.555,1.8315,22791300.0,0.238,14.93567618449953
2021-01-02,05:00,04:59,1.8307,1.9951,1.7138,1.9589,21087632.0,0.1282000000000001,7.002785819631841
2021-01-03,05:00,04:59,1.9581,2.3999,1.885,2.3283,41272284.0,0.3702000000000001,18.906082426842353
2021-01-04,05:00,04:59,2.3276,2.5012,1.8182,2.1999,36020773.0,-0.12769999999999992,-5.486337858738612
2021-01-05,05:00,04:59,2.2014,2.399,1.9001,1.9976,34056975.0,-0.20379999999999998,-9.25774507131825
2021-01-06,05:00,04:59,1.9945,2.4226,1.6734,2.1027,63436352.0,0.10820000000000007,5.424918525946356
2021-01-07,05:00,04:59,2.1028,2.733,1.8635,2.2507,93270434.0,0.14790000000000036,7.033479170629654
2021-01-08,05:00,04:59,2.2514,3.848,2.2057,3.2776,67607458.0,1.0262000000000002,45.58052767167097
2021-01-09,05:00,04:59,3.2776,3.7,2.91,3.5274,32305836.0,0.24980000000000002,7.6214303148645355
2021-01-10,05:00,04:59,3.524,3.764,3.0284,3.1453,23104112.0,-0.3786999999999998,-10.74631101021566
2021-01-11,05:00,04:59,3.146,3.4082,2.5833,3.4022,21773388.0,0.2562000000000002,8.143674507310877
2021-01-12,05:00,04:59,3.4021,3.904,3.1507,3.3585,24048881.0,-0.04360000000000008,-1.2815613885541308
2021-01-13,05:00,04:59,3.3598,3.6249,3.2472,3.3846,14421814.0,0.024799999999999933,0.738139174950888
2021-01-14,05:00,04:59,3.3839,3.5674,3.1741,3.3065,17625284.0,-0.07739999999999991,-2.287301634209046
2021-01-15,05:00,04:59,3.3065,3.4774,2.9739,3.4333,12718474.0,0.1267999999999998,3.8348707092091274
2021-01-16,05:00,04:59,3.43,3.8311,3.1236,3.6063,23216406.0,0.1762999999999999,5.139941690962096
2021-01-17,05:00,04:59,3.6089,4.02,3.3061,3.7538,24863345.0,0.1448999999999998,4.015073845215989
2021-01-18,05:00,04:59,3.7501,4.1747,3.7258,3.9091,17067538.0,0.1589999999999998,4.239886936348359
2021-01-19,05:00,04:59,3.9114,3.9579,3.528,3.5922,12117858.0,-0.31919999999999993,-8.160760852891546
2021-01-20,05:00,04:59,3.5921,3.7397,3.324,3.5183,11880699.0,-0.07379999999999987,-2.054508504774362
2021-01-21,05:00,04:59,3.5186,3.5931,2.5122,3.0376,20263574.0,-0.4810000000000003,-13.670209742511236
2021-01-22,05:00,04:59,3.0379,3.4972,3.03,3.4643,12733866.0,0.4264000000000001,14.036011718621419
2021-01-23,05:00,04:59,3.4644,3.6038,3.4306,3.5822,9282784.0,0.1177999999999999,3.400300196282182
2021-01-24,05:00,04:59,3.5823,3.7928,3.5199,3.5824,8423424.0,9.999999999976694e-05,0.00279150266587854
2021-01-25,05:00,04:59,3.5821,3.9867,3.44,3.7992,16691196.0,0.21709999999999985,6.060690656318915
2021-01-26,05:00,04:59,3.7981,4.1073,3.6623,3.8531,17938676.0,0.05500000000000016,1.4480924672862792
2021-01-27,05:00,04:59,3.853,3.8761,3.5183,3.7668,9020911.0,-0.08620000000000028,-2.237217752400734
2021-01-28,05:00,04:59,3.7665,3.9681,3.6996,3.7539,7918595.0,-0.012600000000000389,-0.33452807646357063
2021-01-29,05:00,04:59,3.7546,3.9314,3.634,3.8051,7765461.0,0.05049999999999999,1.3450167794172478
2021-01-30,05:00,04:59,3.8061,4.444,3.7673,4.4357,11463706.0,0.6295999999999999,16.541867002968917
2021-01-31,05:00,04:59,4.4358,4.8252,4.0986,4.2077,12360396.0,-0.2281000000000004,-5.1422516795166695
2021-02-01,05:00,04:59,4.2075,4.9117,4.1151,4.828,8957843.0,0.6205000000000007,14.747474747474765
2021-02-02,05:00,04:59,4.8272,5.4668,4.8255,5.1581,12321229.0,0.33089999999999975,6.854905535299961
2021-02-03,05:00,04:59,5.16,6.1,5.1247,5.9945,10174664.0,0.8345000000000002,16.172480620155046
2021-02-04,05:00,04:59,5.9955,6.9718,5.5813,6.8454,10796409.0,0.8498999999999999,14.175631723792842
2021-02-05,05:00,04:59,6.8473,7.18,5.8847,5.9869,11135574.0,-0.8603999999999994,-12.565536780920938
2021-02-06,05:00,04:59,5.9865,6.367,5.7099,5.8246,9080060.0,-0.16190000000000015,-2.70441827445085
2021-02-07,05:00,04:59,5.8246,7.0265,5.808,6.8914,11806966.0,1.0667999999999997,18.31542080142842
2021-02-08,05:00,04:59,6.8934,8.5344,6.8333,8.3724,12479091.0,1.479000000000001,21.455305074419023
2021-02-09,05:00,04:59,8.3724,8.43,7.5675,8.2045,9441647.0,-0.16790000000000127,-2.005398690936903
2021-02-10,05:00,04:59,8.2045,9.2963,7.2879,9.0178,10912033.0,0.8132999999999999,9.912852702785056
2021-02-11,05:00,04:59,9.0185,9.7175,8.9044,9.3159,10539418.0,0.29739999999999966,3.2976659089649023
2021-02-12,05:00,04:59,9.3154,9.9378,9.1536,9.5233,7522458.0,0.20790000000000042,2.231788221654469
2021-02-13,05:00,04:59,9.521,9.521,8.6022,8.9582,9436191.0,-0.5628000000000011,-5.9111437874172985
2021-02-14,05:00,04:59,8.9553,9.0267,7.587,8.0257,8554520.0,-0.9295999999999989,-10.380445099549975
2021-02-15,05:00,04:59,8.023,9.3467,7.907,8.7233,7914017.0,0.7003000000000004,8.728655116539953
2021-02-16,05:00,04:59,8.7206,8.8261,7.5269,7.6055,7580867.0,-1.115099999999999,-12.78696419971102
2021-02-17,05:00,04:59,7.6064,8.6292,7.5713,8.5676,7564835.0,0.9612000000000007,12.636726966764838
2021-02-18,05:00,04:59,8.5667,9.3339,8.4217,8.6064,8401687.0,0.039699999999999847,0.463422321313923
2021-02-19,05:00,04:59,8.6063,11.8291,8.602,11.065,14270291.0,2.4587000000000003,28.568606718334248
2021-02-20,05:00,04:59,11.0659,11.3832,9.8169,10.2163,9975322.0,-0.8495999999999988,-7.677640318455786
2021-02-21,05:00,04:59,10.2169,11.6436,10.0111,10.5073,10412938.0,0.2904,2.8423494406326766
2021-02-22,05:00,04:59,10.508,14.9999,8.88,13.6568,28520776.0,3.1488000000000014,29.965740388275613
2021-02-23,05:00,04:59,13.6663,16.3079,11.3999,16.0323,32094701.0,2.3659999999999997,17.3126596079407
2021-02-24,05:00,04:59,16.0362,18.1794,15.2771,16.2769,16514999.0,0.24070000000000036,1.500979034933465
2021-02-25,05:00,04:59,16.2818,16.7119,13.3615,14.0851,13593133.0,-2.1967,-13.491751526244025
2021-02-26,05:00,04:59,14.0882,15.5453,13.1035,13.8395,13960826.0,-0.24870000000000125,-1.7653071364688269
2021-02-27,05:00,04:59,13.8417,14.4705,12.0614,12.2671,11051569.0,-1.5746000000000002,-11.375770317229822
2021-02-28,05:00,04:59,12.2666,14.4615,11.4245,14.3328,12890700.0,2.0662000000000003,16.844113283224367
2021-03-01,05:00,04:59,14.3343,15.5512,14.2213,14.5458,9764434.0,0.21149999999999913,1.4754818861053496
2021-03-02,05:00,04:59,14.5395,15.1264,13.42,14.1457,7805967.0,-0.3938000000000006,-2.7084837855497135
2021-03-03,05:00,04:59,14.1476,14.7641,13.6468,13.6571,8447297.0,-0.4905000000000008,-3.467019141055733
2021-03-04,05:00,04:59,13.6583,13.9166,12.384,12.4188,7028434.0,-1.2395000000000014,-9.075067907426265
2021-03-05,05:00,04:59,12.4238,12.9595,12.1419,12.3231,5585703.0,-0.10069999999999979,-0.8105410582913423
2021-03-06,05:00,04:59,12.3234,13.3026,11.8944,13.0002,6782697.0,0.6768000000000001,5.491990846681923
2021-03-07,05:00,04:59,12.9982,14.0407,12.73,13.514,7049152.0,0.5157999999999987,3.968241756550897
2021-03-08,05:00,04:59,13.518,14.2,13.1,14.1549,6378644.0,0.6368999999999989,4.7114957833999025
2021-03-09,05:00,04:59,14.1532,15.249,13.8093,14.3218,7938305.0,0.16859999999999964,1.1912500353276971
2021-03-10,05:00,04:59,14.3226,14.9134,13.867,14.0767,6792215.0,-0.2458999999999989,-1.7168670492787548
2021-03-11,05:00,04:59,14.0748,16.5288,13.6708,15.9951,10637472.0,1.920300000000001,13.643533123028398
2021-03-12,05:00,04:59,16.002,16.4528,13.9093,14.2031,8832445.0,-1.7988999999999997,-11.241719785026872
2021-03-13,05:00,04:59,14.2073,15.4449,14.2037,14.7649,7392700.0,0.5576000000000008,3.9247429138541503
2021-03-14,05:00,04:59,14.77,15.0502,14.3662,14.5373,6102478.0,-0.23269999999999946,-1.5754908598510458
2021-03-15,05:00,04:59,14.5339,14.5435,13.4762,13.5324,7337798.0,-1.0014999999999983,-6.890786368421403
2021-03-16,05:00,04:59,13.5306,14.0143,13.2504,13.4407,6204732.0,-0.08990000000000009,-0.6644199074689968
2021-03-17,05:00,04:59,13.4367,14.4891,13.0263,14.1688,7033959.0,0.7320999999999991,5.448510422946104
2021-03-18,05:00,04:59,14.1771,14.78,13.84,14.0781,6143886.0,-0.0990000000000002,-0.69830924519119
2021-03-19,05:00,04:59,14.0788,14.4937,14.0,14.3399,4944589.0,0.2611000000000008,1.8545614683069638
2021-03-20,05:00,04:59,14.3409,14.9722,13.856,13.9032,6584532.0,-0.43769999999999953,-3.0521097002280158
2021-03-21,05:00,04:59,13.904,15.7067,13.634,15.6582,6152753.0,1.7542000000000009,12.616513233601848
2021-03-22,05:00,04:59,15.6634,16.612,14.6959,14.8021,13543276.0,-0.8613,-5.498806134044971
2021-03-23,05:00,04:59,14.8079,14.8307,13.865,14.2711,7240863.0,-0.5367999999999995,-3.6250920116964562
2021-03-24,05:00,04:59,14.2709,15.3607,12.9065,13.3722,8621248.0,-0.8986999999999998,-6.297430435361469
2021-03-25,05:00,04:59,13.368,13.6954,12.35,13.0454,8153761.0,-0.32259999999999955,-2.4132256134051433
2021-03-26,05:00,04:59,13.0458,15.0638,13.0305,14.9475,9111936.0,1.9017,14.577105275261005
2021-03-27,05:00,04:59,14.9547,17.6313,14.9309,17.1716,12098147.0,2.2169000000000008,14.824102121740996
2021-03-28,05:00,04:59,17.1719,19.413,16.9505,18.3061,15525420.0,1.1341999999999999,6.6049767352477
2021-03-29,05:00,04:59,18.3019,20.4,17.6614,20.2631,10390482.0,1.9612000000000016,10.715827318475139
2021-03-30,05:00,04:59,20.2604,20.9191,18.2161,18.825,9323921.0,-1.4354000000000013,-7.084756470750831
2021-03-31,05:00,04:59,18.8262,20.3902,18.0105,20.2238,7815001.0,1.3976000000000006,7.423696763021749
2021-04-01,05:00,04:59,20.2212,20.4105,18.5557,18.8497,5651190.0,-1.371500000000001,-6.782485708068766
2021-04-02,05:00,04:59,18.8516,21.3454,18.7282,21.2244,5654186.0,2.372799999999998,12.586730038829582
2021-04-03,05:00,04:59,21.2317,23.866,20.5,23.1673,13675861.0,1.9356000000000009,9.11655684660202
2021-04-04,05:00,04:59,23.1752,25.5801,22.79,24.0517,10052996.0,0.8765000000000001,3.782060133245884
2021-04-05,05:00,04:59,24.0541,24.6781,22.52,23.1509,6847047.0,-0.9031999999999982,-3.754869232272246
2021-04-06,05:00,04:59,23.1527,26.0,21.6509,25.2802,10556393.0,2.1275000000000013,9.188993076401463
2021-04-07,05:00,04:59,25.2844,27.5648,22.8753,26.5303,15258553.0,1.245899999999999,4.927544256537623
2021-04-08,05:00,04:59,26.53,28.3581,25.6202,28.2894,9878927.0,1.7593999999999994,6.631737655484354
2021-04-09,05:00,04:59,28.2895,29.1026,27.1284,27.2543,7731069.0,-1.0351999999999997,-3.6593082238993255
2021-04-10,05:00,04:59,27.2563,28.1955,25.9378,26.1088,5954199.0,-1.1475000000000009,-4.210035844923929
2021-04-11,05:00,04:59,26.1207,29.9394,25.5402,28.5962,7217120.0,2.4755000000000003,9.477157962841734
2021-04-12,05:00,04:59,28.603,29.4594,26.851,27.8161,6681678.0,-0.7869000000000028,-2.7511100234241264
2021-04-13,05:00,04:59,27.8188,28.239,26.2664,27.0665,7096112.0,-0.7522999999999982,-2.704286309977419
2021-04-14,05:00,04:59,27.062,27.394,24.5888,25.8492,7904925.0,-1.2128000000000014,-4.481560860246845
2021-04-15,05:00,04:59,25.8436,28.2938,25.6888,27.3012,6885055.0,1.457600000000003,5.64008110325188
2021-04-16,05:00,04:59,27.2917,27.642,24.9098,25.9013,7060169.0,-1.3903999999999996,-5.0945891974483075
2021-04-17,05:00,04:59,25.8997,26.8387,18.8868,23.8047,9561830.0,-2.094999999999999,-8.088896782588211
2021-04-18,05:00,04:59,23.8046,32.9957,23.6714,30.4393,21894990.0,6.634699999999999,27.871503826991418
2021-04-19,05:00,04:59,30.4399,36.0711,28.8,31.2813,20153109.0,0.8414000000000001,2.764135230404831
2021-04-20,05:00,04:59,31.2615,33.8436,29.016,32.5863,12109320.0,1.3247999999999998,4.237800489419893
2021-04-21,05:00,04:59,32.5783,37.1044,30.1356,35.7645,14134088.0,3.1861999999999995,9.780129718248034
2021-04-22,05:00,04:59,35.7852,41.5553,33.2812,33.4014,24956879.0,-2.383800000000001,-6.661413098152311
2021-04-23,05:00,04:59,33.3744,37.9046,31.4618,36.0798,17906752.0,2.7053999999999974,8.106213145404853
2021-04-24,05:00,04:59,36.0617,43.64,35.0015,41.0773,17631563.0,5.015599999999999,13.908384796057865
2021-04-25,05:00,04:59,41.0621,48.56,40.4248,46.036,20026571.0,4.9739,12.1131164748028
2021-04-26,05:00,04:59,46.0549,48.542,43.3079,45.0364,12285705.0,-1.018500000000003,-2.2114910682685296
2021-04-27,05:00,04:59,45.0303,46.4422,42.0,42.9356,10602945.0,-2.094699999999996,-4.651756706040146
2021-04-28,05:00,04:59,42.929,46.988,40.65,43.255,12258471.0,0.3260000000000005,0.7593934170374351
2021-04-29,05:00,04:59,43.2583,44.7531,40.89,42.9501,8394278.0,-0.30819999999999936,-0.7124644287916987
2021-04-30,05:00,04:59,42.9467,44.337,42.1,42.9233,6712043.0,-0.023400000000002308,-0.05448614212501149
2021-05-01,05:00,04:59,42.9026,50.1542,42.3883,48.1418,11264930.0,5.239200000000004,12.211847300629808
2021-05-02,05:00,04:59,48.1229,48.2951,46.0047,48.2791,8211404.0,0.15619999999999834,0.32458559230636214
2021-05-03,05:00,04:59,48.2837,49.1178,42.9321,45.6817,8554290.0,-2.602000000000004,-5.388982203103747
2021-05-04,05:00,04:59,45.6657,47.8893,42.2502,43.5511,8740366.0,-2.114600000000003,-4.630608969094972
2021-05-05,05:00,04:59,43.5439,46.0824,43.0073,44.1246,6117418.0,0.5807000000000002,1.3335966691086472
2021-05-06,05:00,04:59,44.1238,44.8612,41.465,41.621,5663355.0,-2.5028000000000006,-5.672222247403896
2021-05-07,05:00,04:59,41.6173,46.2986,41.5686,43.2785,7357394.0,1.661200000000001,3.9916092586496505
2021-05-08,05:00,04:59,43.2806,47.1986,42.6106,45.9916,7600649.0,2.7109999999999985,6.263776380179569
2021-05-09,05:00,04:59,45.9909,46.2966,43.308,45.2939,5891886.0,-0.6970000000000027,-1.515517200141773
