trial,selected_by,error,use_standard_sl_tp,stop_loss_parameter_binance,take_profit_parameter_binance,activation_threshold,trailing_distance,adjustment_step,third_level_trailing_distance,enable_breakeven,filtering_active,beobachten_active,seite,min_price_change_pct_min,min_price_change_pct_max,price_change_lookback_minutes,symbol_observation_hours,close_position,allow_short,allow_long,filter_previous_day,previous_day_direction,require_timeframe_alignment,ema_fast_parameter,ema_slow_parameter,ema_baseline_parameter,back_trend_periode,min_trend_strength_parameter,min_trend_duration_parameter,rsi_period,rsi_buy,rsi_sell,rsi_exit_overbought,rsi_exit_oversold,volume_sma,volume_multiplier,volume_entry_multiplier,min_volume,use_momentum_check,momentum_lookback,momentum,use_bb,bb_period,bb_deviation,use_macd,macd_fast_period,macd_slow_period,macd_signal_period,use_adx,adx_period,adx_threshold,use_vwap,use_advanced_vwap,advanced_vwap_std_threshold,use_obv,obv_period,use_chaikin_money_flow,cmf_period,cmf_threshold,interval_int_2,interval_int_3,symbol,total_trades,win_rate,total_profit,max_drawdown,profit_factor,avg_profit,total_commission,avg_slippage,total_slippage,stop_loss_hits,take_profit_hits,signal_exits,trailing_stop_hits,observation_timeout_exits,backtest_end_exits,stop_loss_percent,take_profit_percent,signal_exits_percent,trailing_stop_percent,observation_timeout_percent,backtest_end_percent,advanced_vwap_periods,enable_trailing_take_profit,take_profit_levels,take_profit_size_percentages
197,ML-Guided,No trades or total_symbol_performance.csv not generated,True,0.036,0.016,0.0,1.0,0.1,1.0,False,False,False,both,1.21,28.22,338,11,True,True,True,False,bearish,False,4,45,128,10,4.37,2,5,57,42,94,29,27,2.71,0.62,0.9042,True,29,0.98,True,35,2.93,False,20,58,13,True,32,29.5,True,False,0.89,True,6,False,1,0.0,5m,5m,,,,,,,,,,,,,,,,,,,,,,,"[35, 93, 167]",False,[1.6],[100.0]
198,ML-Guided,,False,0.99,1.0,0.4,4.99,0.96,2.98,False,False,False,long,2.41,40.32,341,10,False,True,True,False,bullish,False,16,40,219,3,0.26,1,12,58,31,83,30,58,4.3,1.01,0.236,False,36,0.6438,False,11,1.73,True,8,48,11,True,16,22.4,True,False,0.89,True,29,True,14,0.11,5m,5m,CHILLGUYUSDT,54.0,0.7407407407407407,-10.2215970681577,104.81572473424968,0.89122598771854,-0.189288834595513,5.610200128622791,0.6666666666666718,0.0,4.0,40.0,10.0,3.0,0.0,0.0,7.017543859649122,70.17543859649122,17.543859649122805,5.263157894736842,0.0,0.0,"[15, 63, 207]",True,"[1.5, 3.3, 4.6]","[33.33, 33.33, 33.33]"
199,ML-Guided,No trades or total_symbol_performance.csv not generated,True,0.015,0.057,0.0,1.0,0.1,1.0,False,False,False,both,1.87,5.58,128,6,True,True,True,False,bearish,False,18,122,208,15,2.32,5,28,61,18,84,2,21,4.24,1.57,0.9323,True,24,0.99,True,40,1.55,True,8,39,18,True,34,32.8,True,True,1.8,True,29,True,13,0.26,5m,5m,,,,,,,,,,,,,,,,,,,,,,,"[15, 91, 198]",False,[5.7],[100.0]
200,ML-Guided,,True,0.036,0.033,0.0,1.0,0.1,1.0,False,False,False,long,2.43,11.7,37,7,False,True,True,False,bullish,False,18,136,177,3,4.4,2,30,56,45,95,3,21,3.69,1.93,0.4055,False,36,0.6438,False,11,1.73,False,20,58,13,True,40,37.2,False,True,2.39,False,11,False,1,0.0,5m,5m,CHILLGUYUSDT,2.0,1.0,19.549973000000016,0.0,1000.0,9.774986500000008,0.4500269999999999,0.7499999999999974,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,"[42, 115, 297]",False,[3.3],[100.0]
201,ML-Guided,,True,0.046,0.026,0.0,1.0,0.1,1.0,False,False,False,short,4.07,34.59,148,6,False,True,True,False,bullish,False,28,148,120,15,4.66,10,15,57,21,95,8,53,0.85,0.87,0.7955,True,37,0.59,True,50,3.2,False,20,58,13,True,38,37.8,True,False,0.89,False,11,False,1,0.0,5m,5m,CHILLGUYUSDT,66.0,0.4696969696969697,32.53376087500002,98.31629986146396,1.120619941523748,0.4929357708333336,14.778739125,0.7500000000000007,0.0,35.0,31.0,0.0,0.0,0.0,0.0,53.03030303030303,46.96969696969697,0.0,0.0,0.0,0.0,"[12, 98, 255]",False,[2.6],[100.0]
202,ML-Guided,,True,0.034,0.048,0.0,1.0,0.1,1.0,False,False,False,both,1.04,19.67,214,10,True,True,True,False,bullish,False,4,126,144,3,4.4,1,23,64,41,87,30,34,1.09,2.15,0.5154,True,14,0.25,False,11,1.73,True,19,35,20,False,35,32.2,False,False,0.89,False,11,True,16,0.25,5m,5m,CHILLGUYUSDT,42.0,0.3571428571428571,-54.0918386172051,264.0793826997892,0.7307395693184858,-1.287900919457264,9.426136996103674,0.7499999999999742,0.0,24.0,15.0,3.0,0.0,0.0,0.0,57.14285714285714,35.714285714285715,7.142857142857142,0.0,0.0,0.0,"[17, 122, 231]",False,[4.8],[100.0]
203,ML-Guided,,True,0.053,0.026,0.0,1.0,0.1,1.0,False,False,False,both,1.58,25.55,34,2,False,True,True,False,bullish,False,4,130,91,20,2.63,1,27,57,29,76,21,57,1.15,1.22,0.6655,True,18,0.9,True,37,2.57,True,9,28,7,True,23,31.7,False,True,1.8,True,26,True,39,-0.17,5m,5m,CHILLGUYUSDT,2.0,0.0,-15.449979749999985,61.79991899999994,0.0,-7.724989874999992,0.4499797499999999,0.7499999999999892,0.0,2.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,"[27, 140, 223]",False,[2.6],[100.0]
204,ML-Guided,,True,0.019,0.032,0.0,1.0,0.1,1.0,False,False,False,both,4.73,21.25,503,11,True,True,True,False,bearish,False,19,95,249,10,2.36,5,6,55,40,98,2,59,1.41,2.03,0.9773,True,7,0.62,False,11,1.73,False,20,58,13,False,35,32.2,False,False,0.89,False,11,True,12,-0.09,5m,5m,CHILLGUYUSDT,54.0,0.2777777777777778,-148.31149236723545,377.10246590173136,0.4970982479979105,-2.746509117911768,12.107131037401574,0.7499999999999848,0.0,38.0,15.0,1.0,0.0,0.0,0.0,70.37037037037037,27.77777777777778,1.851851851851852,0.0,0.0,0.0,"[49, 109, 281]",False,[3.2],[100.0]
205,ML-Guided,,True,0.04,0.03,0.0,1.0,0.1,1.0,False,False,False,both,2.7,13.8,604,9,False,True,True,False,bullish,False,6,129,79,19,1.06,10,30,55,15,79,4,27,1.16,2.28,0.3233,True,39,0.51,False,11,1.73,True,18,37,11,True,20,18.3,False,True,0.53,True,30,True,30,-0.29,5m,5m,CHILLGUYUSDT,2.0,0.5,7.16958989403977,10.520886423841006,3.7258501252491487,3.584794947019885,0.4547809668874171,0.749999999999966,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,50.0,50.0,0.0,0.0,0.0,"[20, 68, 240]",False,[3.0],[100.0]
206,ML-Guided,,True,0.031,0.024,0.0,1.0,0.1,1.0,False,False,False,short,2.55,11.13,423,9,False,True,True,False,bullish,False,29,113,157,8,1.87,6,25,57,18,97,8,35,4.18,1.15,0.3488,False,36,0.6438,False,11,1.73,True,19,30,16,False,35,32.2,True,False,0.89,True,15,True,29,0.04,5m,5m,CHILLGUYUSDT,49.0,0.4285714285714285,-6.929825783325874,311.8376414872862,0.9672632253408608,-0.1414250159862423,10.990097877557597,0.7500000000000006,0.0,26.0,21.0,2.0,0.0,0.0,0.0,53.06122448979592,42.85714285714285,4.081632653061225,0.0,0.0,0.0,"[41, 72, 155]",False,[2.4],[100.0]
207,ML-Guided,,True,0.044,0.018,0.0,1.0,0.1,1.0,False,False,False,long,3.83,15.1,600,1,False,True,True,False,bearish,False,20,126,250,11,2.15,10,5,55,26,87,9,59,4.07,1.87,0.7682,False,36,0.6438,True,38,3.33,True,23,48,8,False,35,32.2,False,True,1.63,False,11,False,1,0.0,5m,5m,CHILLGUYUSDT,32.0,0.375,-28.968647620008472,132.28144307226222,0.7719786938567045,-0.9052702381252647,7.191154127928563,0.7499999999999778,0.0,15.0,8.0,8.0,0.0,0.0,0.0,48.38709677419355,25.806451612903224,25.806451612903224,0.0,0.0,0.0,"[29, 71, 286]",False,[1.8],[100.0]
208,ML-Guided,,True,0.042,0.03,0.0,1.0,0.1,1.0,False,False,False,short,0.77,23.21,537,9,False,True,True,False,bullish,False,23,40,79,7,2.74,6,22,57,25,92,13,49,2.62,1.27,0.3958,False,36,0.6438,True,14,2.74,True,23,30,17,True,33,31.1,False,True,2.1,False,11,True,39,-0.03,5m,5m,CHILLGUYUSDT,1.0,1.0,9.7501615,0.0,1000.0,9.7501615,0.2198384999999999,0.7500000000000203,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,"[45, 139, 204]",False,[3.0],[100.0]
209,ML-Guided,,True,0.043,0.019,0.0,1.0,0.1,1.0,False,False,False,long,3.53,8.73,358,3,False,True,True,False,bearish,False,10,129,198,13,3.13,2,29,58,45,97,22,51,4.46,1.05,0.2816,True,13,0.51,True,50,3.97,True,21,37,18,False,35,32.2,False,True,1.59,False,11,False,1,0.0,5m,5m,CHILLGUYUSDT,5.0,0.6,13.860204750000063,30.97915949999997,1.8948083146026,2.7720409500000125,1.1247952499999998,0.7499999999999702,0.0,2.0,3.0,0.0,0.0,0.0,0.0,40.0,60.0,0.0,0.0,0.0,0.0,"[24, 117, 285]",False,[1.9],[100.0]
210,ML-Guided,,True,0.019,0.035,0.0,1.0,0.1,1.0,False,False,False,long,2.07,6.09,49,7,True,True,True,False,bullish,False,8,132,171,3,3.5,1,24,68,37,88,30,22,1.3,0.61,0.7575,False,36,0.6438,True,34,1.69,True,14,48,5,True,21,30.7,True,True,0.93,False,11,True,24,0.03,5m,5m,CHILLGUYUSDT,4.0,0.25,-13.484208124999997,92.93747849999998,0.4196439007111647,-3.371052031249999,0.8867081249999998,0.7499999999999802,0.0,3.0,1.0,0.0,0.0,0.0,0.0,75.0,25.0,0.0,0.0,0.0,0.0,"[42, 69, 299]",False,[3.5],[100.0]
211,ML-Guided,,False,0.99,1.0,0.25,5.55,1.29,1.0,False,False,False,long,1.66,47.29,389,1,True,True,True,False,bullish,False,26,128,215,9,3.67,8,29,56,42,91,6,32,1.28,0.7,0.9949,False,36,0.6438,False,11,1.73,True,15,59,11,True,29,17.2,True,False,0.89,True,29,True,26,-0.23,5m,5m,CHILLGUYUSDT,29.0,0.7586206896551724,36.61427913376214,43.751373304657584,1.7477386636533008,1.2625613494400738,3.5711165719324374,0.7500000000000023,0.0,7.0,21.0,1.0,5.0,0.0,0.0,20.588235294117645,61.76470588235294,2.941176470588235,14.705882352941178,0.0,0.0,"[32, 78, 294]",False,"[0.9, 2.8]","[50.0, 50.0]"
212,ML-Guided,,True,0.056,0.039,0.0,1.0,0.1,1.0,False,False,False,short,4.4,38.29,534,4,False,True,True,False,bearish,False,15,144,212,11,3.93,2,26,79,44,98,18,52,1.19,1.88,0.9892,True,9,0.33,True,12,2.01,True,12,29,7,True,21,16.5,False,True,0.87,False,11,True,31,0.28,5m,5m,CHILLGUYUSDT,92.0,0.391304347826087,-75.78871073274419,248.7492131061947,0.8231640058548793,-0.8237903340515673,20.74270904924242,0.7499999999999742,0.0,55.0,35.0,1.0,0.0,0.0,0.0,60.43956043956044,38.46153846153847,1.098901098901099,0.0,0.0,0.0,"[19, 67, 186]",False,[3.9],[100.0]
213,ML-Guided,No trades or total_symbol_performance.csv not generated,False,0.99,1.0,0.56,2.73,0.96,1.0,True,False,False,short,4.86,13.49,199,4,True,True,True,False,bearish,False,17,55,224,3,4.94,1,17,55,35,95,20,19,3.98,1.56,0.3498,True,12,0.91,False,11,1.73,False,20,58,13,False,35,32.2,True,True,1.71,False,11,True,33,-0.11,5m,5m,,,,,,,,,,,,,,,,,,,,,,,"[25, 103, 189]",False,"[4.2, 5.0]","[50.0, 50.0]"
214,ML-Guided,No trades or total_symbol_performance.csv not generated,True,0.019,0.021,0.0,1.0,0.1,1.0,False,False,False,both,2.37,20.3,473,1,True,True,True,False,bullish,False,22,52,151,7,2.48,2,15,57,37,86,15,25,4.26,2.28,0.198,True,27,0.02,True,11,3.76,False,20,58,13,False,35,32.2,True,False,0.89,True,25,True,40,-0.27,5m,5m,,,,,,,,,,,,,,,,,,,,,,,"[42, 138, 254]",False,[2.1],[100.0]
215,ML-Guided,No trades or total_symbol_performance.csv not generated,True,0.064,0.033,0.0,1.0,0.1,1.0,False,False,False,both,4.11,35.62,440,9,False,True,True,False,bearish,False,5,73,208,19,4.71,10,7,81,37,94,17,27,3.69,2.88,0.7091,True,16,0.88,True,19,1.59,True,7,35,5,False,35,32.2,True,False,0.89,True,27,True,29,-0.04,5m,5m,,,,,,,,,,,,,,,,,,,,,,,"[40, 88, 198]",False,[3.3],[100.0]
216,ML-Guided,,False,0.99,1.0,0.74,4.68,0.46,1.0,False,False,False,both,4.84,48.79,65,10,False,True,True,False,bearish,False,3,131,237,17,4.94,9,19,60,16,77,4,40,3.79,2.48,0.1279,False,36,0.6438,False,11,1.73,True,10,29,17,True,15,30.2,False,True,1.06,False,11,True,28,0.28,5m,5m,CHILLGUYUSDT,4.0,1.0,12.832419612499978,0.0,1000.0,3.2081049031249944,0.4573303874999999,0.5624999999999816,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,"[37, 146, 214]",False,"[0.9, 4.4]","[50.0, 50.0]"
217,ML-Guided,,False,0.99,1.0,0.38,5.93,0.21,1.0,True,False,False,long,1.49,30.22,640,12,True,True,True,False,bearish,False,16,113,51,5,3.02,4,21,83,27,96,19,24,4.42,0.59,0.3746,False,36,0.6438,False,11,1.73,False,20,58,13,True,37,27.1,False,False,0.89,False,11,False,1,0.0,5m,5m,CHILLGUYUSDT,42.0,0.7619047619047619,-28.084868027632258,133.85756927369553,0.788704856674203,-0.6686873339912442,9.450661175925047,0.7499999999999856,0.0,6.0,31.0,4.0,2.0,0.0,0.0,13.953488372093023,72.09302325581395,9.30232558139535,4.651162790697675,0.0,0.0,"[39, 146, 155]",False,[1.4],[100.0]
218,ML-Guided,,True,0.046,0.056,0.0,1.0,0.1,1.0,False,False,False,short,3.85,8.35,249,8,True,True,True,False,bearish,False,11,147,110,7,4.7,8,14,55,27,93,12,21,2.24,2.38,0.6649,True,38,0.55,False,11,1.73,True,23,47,11,True,34,15.7,True,True,2.42,False,11,False,1,0.0,5m,5m,CHILLGUYUSDT,1.0,1.0,9.750161500000017,0.0,1000.0,9.750161500000017,0.2198385,0.7499999999999963,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,"[26, 139, 261]",False,[5.6],[100.0]
219,ML-Guided,,False,0.99,1.0,0.43,4.68,0.3,1.0,False,False,False,long,3.18,37.06,539,12,False,True,True,False,bullish,False,9,91,65,17,3.22,1,22,71,35,79,8,26,2.38,1.16,0.2741,True,29,0.91,True,29,2.25,True,18,56,20,True,25,19.7,False,False,0.89,True,13,True,28,0.28,5m,5m,CHILLGUYUSDT,60.0,0.75,-33.39770378234549,129.5187351997666,0.659805342190628,-0.5566283963724248,7.421577029437502,0.6874999999999853,0.0,6.0,45.0,9.0,4.0,0.0,0.0,9.375,70.3125,14.0625,6.25,0.0,0.0,"[36, 113, 184]",False,"[0.6, 2.2]","[50.0, 50.0]"
220,ML-Guided,No trades or total_symbol_performance.csv not generated,False,0.99,1.0,0.92,4.02,1.07,1.0,False,False,False,both,3.49,29.81,645,1,False,True,True,False,bullish,False,27,81,62,20,4.9,1,5,75,39,86,29,31,2.66,0.68,0.0366,True,4,0.88,False,11,1.73,False,20,58,13,False,35,32.2,True,True,0.86,False,11,True,40,0.1,5m,5m,,,,,,,,,,,,,,,,,,,,,,,"[40, 140, 162]",False,"[4.7, 4.9]","[50.0, 50.0]"
221,ML-Guided,,True,0.052,0.055,0.0,1.0,0.1,1.0,False,False,False,short,4.85,43.7,124,8,False,True,True,False,bullish,False,9,110,245,11,3.65,5,26,55,45,98,15,18,1.54,2.53,0.336,True,13,0.58,False,11,1.73,True,23,52,19,True,11,25.3,False,False,0.89,True,11,False,1,0.0,5m,5m,CHILLGUYUSDT,2.0,0.5,2.005371625000018,22.28706152919605,1.2589317021334965,1.002685812500009,0.4421283749999999,0.7499999999999845,0.0,1.0,1.0,0.0,0.0,0.0,0.0,50.0,50.0,0.0,0.0,0.0,0.0,"[21, 122, 300]",False,[5.5],[100.0]
222,ML-Guided,,True,0.017,0.065,0.0,1.0,0.1,1.0,False,False,False,short,3.3,39.92,546,11,False,True,True,False,bearish,False,3,52,127,9,0.07,5,21,55,38,81,6,26,2.64,0.43,0.405,False,36,0.6438,True,10,3.6,True,25,59,14,True,37,17.6,False,False,0.89,True,25,False,1,0.0,5m,5m,CHILLGUYUSDT,46.0,0.3260869565217391,-48.03287126761369,176.03451902267452,0.7209253330059072,-1.044192853643776,10.364511485660303,0.7499999999999956,0.0,13.0,12.0,21.0,0.0,0.0,0.0,28.26086956521739,26.08695652173913,45.65217391304348,0.0,0.0,0.0,"[13, 136, 179]",False,[6.5],[100.0]
223,ML-Guided,No trades or total_symbol_performance.csv not generated,True,0.052,0.021,0.0,1.0,0.1,1.0,False,False,False,short,4.53,24.59,436,7,False,True,True,False,bullish,False,27,131,75,13,1.7,7,16,84,32,95,29,47,4.37,1.93,0.061,True,4,0.97,False,11,1.73,True,23,58,12,True,16,35.2,True,True,2.49,True,25,True,9,0.3,5m,5m,,,,,,,,,,,,,,,,,,,,,,,"[39, 60, 246]",False,[2.1],[100.0]
224,ML-Guided,,True,0.016,0.063,0.0,1.0,0.1,1.0,False,False,False,both,1.39,40.91,46,8,False,True,True,False,bullish,False,14,99,111,13,4.42,10,19,55,32,75,21,27,2.52,2.7,0.9606,False,36,0.6438,True,20,2.04,True,23,38,10,False,35,32.2,True,False,0.89,False,11,False,1,0.0,5m,5m,CHILLGUYUSDT,1.0,0.0,-7.705189875000022,30.820759500000094,0.0,-7.705189875000022,0.2276898749999999,0.7499999999999885,0.0,1.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,"[42, 136, 218]",False,[6.3],[100.0]
225,ML-Guided,,True,0.037,0.027,0.0,1.0,0.1,1.0,False,False,False,short,4.84,31.24,271,2,True,True,True,False,bearish,False,22,129,166,5,0.57,8,29,55,29,96,9,30,4.01,2.52,0.6137,True,26,0.18,True,32,1.61,False,20,58,13,True,37,38.5,True,True,0.91,False,11,False,1,0.0,5m,5m,CHILLGUYUSDT,1.0,1.0,9.750161500000017,0.0,1000.0,9.750161500000017,0.2198385,0.7499999999999901,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,"[30, 126, 282]",False,[2.7],[100.0]
226,ML-Guided,,True,0.067,0.033,0.0,1.0,0.1,1.0,False,False,False,short,0.76,31.81,339,2,False,True,True,False,bearish,False,28,124,154,4,3.65,4,30,75,22,91,9,52,3.35,0.74,0.3632,True,6,0.85,True,37,1.64,True,15,39,7,True,33,39.5,True,False,0.89,False,11,True,36,0.13,5m,5m,CHILLGUYUSDT,2.0,1.0,19.500323000000005,0.0,1000.0,9.750161500000004,0.439677,0.7500000000000041,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,"[30, 66, 263]",False,[3.3],[100.0]
227,ML-Guided,No trades or total_symbol_performance.csv not generated,True,0.026,0.027,0.0,1.0,0.1,1.0,False,False,False,long,2.69,7.15,330,3,True,True,True,False,bearish,False,15,84,241,14,3.22,6,18,65,42,78,12,18,1.97,2.88,0.1866,True,31,0.75,True,39,3.15,True,21,50,10,True,27,38.0,True,True,1.34,True,27,True,32,0.29,5m,5m,,,,,,,,,,,,,,,,,,,,,,,"[30, 110, 297]",False,[2.7],[100.0]
228,ML-Guided,,False,0.99,1.0,0.98,2.85,0.09,1.0,True,False,False,both,4.38,6.99,79,6,False,True,True,False,bearish,False,12,135,173,3,3.94,6,12,56,27,93,14,60,1.74,1.81,0.1199,True,24,0.62,False,11,1.73,False,20,58,13,True,36,20.8,True,True,2.4,False,11,True,13,0.11,5m,5m,CHILLGUYUSDT,10.0,0.3,-9.922370557297224,50.75858518537415,0.7036951041937628,-0.9922370557297224,2.241624598181602,0.7500000000000087,0.0,7.0,2.0,1.0,5.0,0.0,0.0,46.66666666666666,13.333333333333334,6.666666666666667,33.33333333333333,0.0,0.0,"[29, 71, 230]",False,[3.6],[100.0]
229,ML-Guided,No trades or total_symbol_performance.csv not generated,True,0.055,0.033,0.0,1.0,0.1,1.0,False,False,False,both,3.27,21.01,45,8,False,True,True,False,bullish,False,25,45,227,8,2.91,7,30,61,39,81,9,33,3.31,2.22,0.9905,False,36,0.6438,False,11,1.73,False,20,58,13,True,24,26.8,False,True,2.45,False,11,True,22,0.01,5m,5m,,,,,,,,,,,,,,,,,,,,,,,"[45, 95, 167]",False,[3.3],[100.0]
230,ML-Guided,,False,0.99,1.0,0.85,5.34,0.49,1.0,False,False,False,both,3.55,47.88,478,4,False,True,True,False,bearish,False,16,41,65,15,0.49,2,14,55,25,86,4,33,1.0,1.2,0.9813,False,36,0.6438,False,11,1.73,True,23,39,14,False,35,32.2,False,True,2.45,False,11,True,19,0.04,5m,5m,CHILLGUYUSDT,181.0,0.5966850828729282,-109.88207804470709,260.3342832569991,0.677256605872629,-0.6070833041144038,24.55164042507182,0.7085635359115774,0.0,6.0,102.0,73.0,4.0,0.0,0.0,3.2432432432432434,55.13513513513514,39.45945945945946,2.1621621621621623,0.0,0.0,"[48, 97, 267]",False,"[0.9, 3.4]","[50.0, 50.0]"
231,ML-Guided,,True,0.061,0.068,0.0,1.0,0.1,1.0,False,False,False,long,2.75,9.53,583,7,True,True,True,False,bullish,False,15,37,110,16,0.68,4,10,56,37,96,15,33,4.45,1.63,0.3403,False,36,0.6438,False,11,1.73,True,19,58,6,False,35,32.2,False,True,2.47,False,11,False,1,0.0,5m,5m,CHILLGUYUSDT,10.0,0.0,-57.44695488938715,229.7878195575486,0.0,-5.744695488938715,2.2367687907130227,0.7499999999999802,0.0,4.0,0.0,6.0,0.0,0.0,0.0,40.0,0.0,60.0,0.0,0.0,0.0,"[39, 92, 271]",False,[6.8],[100.0]
232,ML-Guided,,False,0.99,1.0,0.63,2.98,0.67,1.0,True,False,False,short,4.54,37.79,55,8,False,True,True,False,bullish,False,27,106,141,6,2.16,10,20,77,15,98,5,15,1.69,0.44,0.0939,True,26,0.01,True,21,3.36,False,20,58,13,True,20,37.9,True,True,2.05,True,24,False,1,0.0,5m,5m,CHILLGUYUSDT,13.0,0.3846153846153846,-34.539851878008896,144.90784683516472,0.3760755372887586,-2.656911682923761,2.482703664218483,0.7499999999999994,0.0,9.0,4.0,0.0,2.0,0.0,0.0,60.0,26.666666666666668,0.0,13.333333333333334,0.0,0.0,"[19, 86, 168]",False,"[2.6, 3.9]","[50.0, 50.0]"
233,ML-Guided,,False,0.99,1.0,0.76,3.52,1.44,1.0,False,False,False,long,0.67,42.93,526,1,False,True,True,False,bullish,False,28,90,74,3,4.86,9,21,61,40,87,25,28,0.93,1.31,0.6439,False,36,0.6438,False,11,1.73,True,22,31,18,True,9,38.0,False,False,0.89,True,19,True,16,0.3,5m,5m,CHILLGUYUSDT,4.0,1.0,8.299988187499991,0.0,1000.0,2.074997046874998,0.4500118124999999,0.7499999999999898,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,"[44, 83, 203]",False,"[1.0, 2.5]","[50.0, 50.0]"
234,ML-Guided,No trades or total_symbol_performance.csv not generated,True,0.065,0.017,0.0,1.0,0.1,1.0,False,False,False,both,4.95,39.23,54,12,True,True,True,False,bearish,False,5,49,165,8,2.42,1,19,61,41,88,21,16,4.56,2.78,0.9681,True,20,0.74,True,27,2.68,False,20,58,13,True,7,39.8,True,True,2.35,False,11,True,32,-0.29,5m,5m,,,,,,,,,,,,,,,,,,,,,,,"[48, 64, 175]",False,[1.7],[100.0]
235,ML-Guided,No trades or total_symbol_performance.csv not generated,True,0.02,0.053,0.0,1.0,0.1,1.0,False,False,False,both,1.05,27.42,111,11,True,True,True,False,bearish,False,16,44,237,13,4.87,9,14,67,21,85,2,13,4.53,0.43,0.451,False,36,0.6438,True,20,2.7,True,10,28,18,False,35,32.2,True,True,2.18,False,11,True,33,0.28,5m,5m,,,,,,,,,,,,,,,,,,,,,,,"[32, 71, 262]",False,[5.3],[100.0]
236,ML-Guided,,False,0.99,1.0,0.31,4.6,0.23,2.08,False,False,False,long,1.23,30.74,644,5,True,True,True,False,bearish,False,26,108,235,8,4.79,9,8,77,43,92,27,35,3.07,2.44,0.3538,False,36,0.6438,True,15,3.16,False,20,58,13,True,40,39.4,False,True,2.32,False,11,True,38,-0.11,5m,5m,CHILLGUYUSDT,10.0,0.7,44.03347527315479,38.70350226664264,2.5508795259575816,4.403347527315479,1.3744835814845875,0.4499999999999809,0.0,3.0,6.0,1.0,2.0,0.0,0.0,25.0,50.0,8.333333333333332,16.666666666666664,0.0,0.0,"[20, 119, 179]",True,"[1.9, 2.3, 2.5]","[33.33, 33.33, 33.33]"
237,ML-Guided,No trades or total_symbol_performance.csv not generated,True,0.043,0.016,0.0,1.0,0.1,1.0,False,False,False,both,1.6,13.35,143,2,True,True,True,False,bullish,False,13,33,229,3,2.12,10,12,70,37,87,28,26,1.54,2.98,0.7136,True,2,0.91,True,41,2.41,True,13,41,15,True,19,38.2,False,False,0.89,False,11,True,30,0.11,5m,5m,,,,,,,,,,,,,,,,,,,,,,,"[40, 73, 287]",False,[1.6],[100.0]
238,ML-Guided,,False,0.99,1.0,0.94,4.01,0.64,1.0,False,False,False,short,2.4,25.69,689,9,True,True,True,False,bullish,False,16,87,187,13,2.49,5,20,77,38,82,10,16,3.16,1.16,0.4593,True,18,0.25,False,11,1.73,True,9,38,8,True,12,38.4,False,False,0.89,False,11,True,6,0.1,5m,5m,CHILLGUYUSDT,50.0,0.64,-62.41570783463846,272.4353783363182,0.5713234803506101,-1.2483141566927691,7.4454746925860755,0.6449999999999787,0.0,18.0,28.0,3.0,5.0,0.0,0.0,33.33333333333333,51.85185185185185,5.555555555555555,9.25925925925926,0.0,0.0,"[42, 105, 260]",False,"[1.0, 3.6]","[50.0, 50.0]"
239,ML-Guided,No trades or total_symbol_performance.csv not generated,True,0.064,0.065,0.0,1.0,0.1,1.0,False,False,False,short,3.02,33.33,488,6,False,True,True,False,bullish,False,21,32,86,8,1.47,7,7,56,38,95,12,36,1.37,2.17,0.6156,True,29,0.76,False,11,1.73,False,20,58,13,True,29,39.0,True,False,0.89,True,9,True,34,-0.28,5m,5m,,,,,,,,,,,,,,,,,,,,,,,"[42, 122, 194]",False,[6.5],[100.0]
240,ML-Guided,No trades or total_symbol_performance.csv not generated,False,0.99,1.0,0.17,2.18,0.06,1.3,False,False,False,long,4.08,36.96,87,3,False,True,True,False,bearish,False,25,131,196,4,3.15,7,15,57,35,97,11,26,4.58,1.97,0.485,True,25,0.82,True,13,3.39,False,20,58,13,False,35,32.2,True,True,2.21,True,22,True,32,0.29,5m,5m,,,,,,,,,,,,,,,,,,,,,,,"[31, 144, 193]",True,"[3.3, 4.3, 4.8]","[33.33, 33.33, 33.33]"
